"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.959790850E1,4.784267276E0,-8.634247139E0,6.849724284E0,1.201491406E1
5.960791150E1,5.535629809E0,-6.067826421E0,5.698043826E0,9.996470292E0
5.961791450E1,5.866499770E0,-3.611341544E0,4.196277702E0,8.066371789E0
5.962791750E1,5.658670430E0,-1.374047731E0,3.097566000E0,6.595716286E0
5.963792050E1,5.409624066E0,1.224000576E0,3.761096338E0,6.701347298E0
5.964792350E1,5.557462728E0,4.220408576E0,5.544017640E0,8.912540161E0
5.965792750E1,5.938902333E0,7.393513001E0,8.045530171E0,1.243644447E1
5.966793050E1,5.505819535E0,9.819174281E0,1.014144357E1,1.515186820E1
5.967793350E1,4.738916271E0,1.132965626E1,1.089438368E1,1.641663895E1
5.968793650E1,5.464949836E0,1.267733539E1,1.052646869E1,1.736050265E1
5.969793950E1,5.074083935E0,1.267720909E1,8.384814860E0,1.602382846E1
5.970794250E1,4.026319608E0,1.184132155E1,5.197954275E0,1.354425613E1
5.971794550E1,3.355371493E0,1.133301374E1,1.933117561E0,1.197633757E1
5.972794850E1,2.720112150E0,1.111726551E1,-1.512499273E-1,1.144619933E1
5.973795150E1,2.173148103E0,1.107869377E1,-1.528407792E0,1.139280732E1
5.974795450E1,1.794059517E0,1.116904495E1,-2.414659744E0,1.156705651E1
5.975795750E1,1.570795428E0,1.126260975E1,-2.662072980E0,1.167905858E1
5.976796050E1,1.476569594E0,1.127911059E1,-2.403779245E0,1.162655358E1
5.977796350E1,1.520186900E0,1.128981568E1,-2.022512718E0,1.156985151E1
5.978796650E1,1.610865812E0,1.138901720E1,-1.882746137E0,1.165544227E1
5.979796950E1,2.870027450E0,1.320148682E1,-6.324749569E0,1.491706301E1
5.980797250E1,3.048726547E0,1.451776991E1,-1.015526405E1,1.797747937E1
5.981797550E1,1.825733884E0,1.410846364E1,-9.795559132E0,1.727237764E1
5.982797850E1,1.046878181E0,1.259933003E1,-4.351190325E0,1.337056200E1
5.983798150E1,4.100689248E-1,1.118595275E1,-1.017620176E0,1.123962839E1
5.984798450E1,9.885302782E-2,1.063893170E1,1.884475744E-1,1.064105972E1
5.985798750E1,-2.552025311E-1,1.041064119E1,6.003628671E-1,1.043106006E1
5.986799050E1,-6.035262108E-1,1.028729652E1,7.736380863E-1,1.033398420E1
5.987799350E1,-8.862675197E-1,1.023356529E1,1.128168805E0,1.033363892E1
5.988799650E1,-1.124912125E0,1.019043271E1,1.445022404E0,1.035366775E1
5.989799950E1,-1.380595882E0,1.016960142E1,1.757177181E0,1.041222886E1
5.990800250E1,-1.596605769E0,1.014047761E1,2.134016197E0,1.048486821E1
5.991800650E1,-1.747342603E0,1.014620554E1,2.615188251E0,1.062251866E1
5.992800950E1,-1.925804449E0,1.014805443E1,2.869625162E0,1.072037687E1
5.993801250E1,-2.085734714E0,1.011390319E1,3.191276987E0,1.080858806E1
5.994801550E1,-2.259506362E0,1.001161433E1,3.750496505E0,1.092721440E1
5.995801850E1,-2.541078885E0,9.798802582E0,4.024272498E0,1.089350187E1
5.996802150E1,-2.637995315E0,9.239827477E0,3.943218395E0,1.038664539E1
5.997802450E1,-1.775182805E0,8.141950758E0,3.198418776E0,8.925946381E0
5.998802750E1,-1.317720626E0,7.161753931E0,2.674370259E0,7.757535904E0
5.999803050E1,-1.531017405E0,7.533876582E0,1.824462261E0,7.901390586E0
6.000803350E1,-2.083239268E0,7.804883918E0,6.555372671E-1,8.104679385E0
6.001803650E1,-2.952017401E0,7.440231670E0,8.037054925E-1,8.044712335E0
6.002803950E1,-3.140470530E0,5.112155741E0,4.187980503E0,7.316821179E0
6.003804250E1,-2.061273910E0,9.165943229E-1,9.203316293E0,9.475759921E0
6.004804550E1,-5.232205510E-2,-6.398959506E0,1.163840212E1,1.328163484E1
6.005804850E1,-1.203626830E0,-2.213412498E1,6.495228649E0,2.309883549E1
6.006805150E1,2.351814162E0,-5.078454612E1,2.408721896E0,5.089600274E1
6.007805450E1,1.272475748E1,-7.244803104E1,1.107035798E1,7.438541175E1
6.008805750E1,2.712077783E1,-7.810801885E1,1.444140176E1,8.393421998E1
6.009806050E1,2.456465348E1,-5.802774475E1,1.518167564E0,6.303131122E1
6.010806350E1,1.031459366E1,-3.137814491E1,-5.243730957E0,3.344361725E1
6.011806650E1,3.039989052E0,-1.750637889E1,-1.204244238E1,2.146474444E1
6.012806950E1,1.570156766E0,-9.426181748E0,-2.399327292E1,2.582625486E1
6.013807250E1,5.080484297E0,-4.859741381E0,-3.150769348E1,3.228255187E1
6.014807550E1,7.495824072E0,-6.522462056E0,-2.600212830E1,2.783595814E1
6.015807950E1,8.306178580E0,-1.275557465E1,-1.235189223E1,1.960271739E1
6.016808250E1,8.545588732E0,-1.558130476E1,-4.085936649E0,1.823455574E1
6.017808550E1,7.389082566E0,-1.403235161E1,7.761237377E-1,1.587790291E1
6.018808850E1,5.669132853E0,-1.202426221E1,2.719065791E0,1.356890813E1
6.019809150E1,4.981738858E0,-9.991175977E0,4.426393120E0,1.200975751E1
6.020809450E1,4.669622088E0,-7.151923007E0,5.709592661E0,1.027398761E1
6.021809750E1,3.934469206E0,-4.475167084E0,4.986699636E0,7.770092768E0
6.022810050E1,3.465567826E0,-1.872392473E0,5.197608705E0,6.521591077E0
6.023810350E1,3.451347106E0,8.469422901E-1,5.712169529E0,6.727405801E0
6.024810650E1,3.359608970E0,3.447772703E0,5.724966745E0,7.479930031E0
6.025810950E1,3.386821619E0,5.937263358E0,6.500198783E0,9.432615813E0
6.026811250E1,3.303838227E0,8.097617753E0,7.549685115E0,1.155354948E1
6.027811550E1,3.059022032E0,9.681200457E0,8.353097223E0,1.314752795E1
6.028811850E1,3.032469825E0,1.102689212E1,8.938618687E0,1.451506552E1
6.029812150E1,3.453967243E0,1.230858892E1,9.205199096E0,1.575331525E1
6.030812450E1,3.572057903E0,1.254634841E1,7.176372555E0,1.488861239E1
6.031812750E1,3.129288315E0,1.200813442E1,4.669840189E0,1.325877615E1
6.032813050E1,2.612505548E0,1.151872832E1,2.302114291E0,1.203353720E1
6.033813350E1,2.448920481E0,1.146387325E1,3.988906199E-1,1.172931009E1
6.034813650E1,2.229425215E0,1.167527115E1,-9.657553001E-1,1.192539209E1
6.035813950E1,1.908392902E0,1.168997105E1,-1.750704314E0,1.197340186E1
6.036814250E1,1.727835268E0,1.163795188E1,-1.948826545E0,1.192582339E1
6.037814550E1,2.115377320E0,1.199461566E1,-2.155304739E0,1.236895164E1
6.038814850E1,5.601448992E0,1.457080649E1,-3.876825600E0,1.608460162E1
6.039815250E1,4.775934994E0,1.402751245E1,-2.912070100E0,1.510168245E1
6.040815550E1,3.592215886E0,1.366097389E1,-2.546523228E0,1.435308340E1
6.041815850E1,3.189698238E0,1.391634636E1,-2.237255806E0,1.445144229E1
6.042816150E1,2.939853145E0,1.436373086E1,-3.106619829E0,1.498701396E1
6.043816450E1,2.549017942E0,1.526788348E1,-7.172315172E0,1.706012495E1
6.044816750E1,1.707305694E0,1.406242267E1,-3.260674081E0,1.453611432E1
6.045817050E1,8.286092956E-1,1.246637370E1,-3.945361984E-1,1.250010901E1
6.046817350E1,3.058483722E-1,1.145037086E1,2.925947078E-1,1.145819130E1
6.047817650E1,-8.411106426E-2,1.078427944E1,8.914723456E-1,1.082138996E1
6.048817950E1,-3.448723241E-1,1.042175207E1,1.219553769E0,1.049853155E1
6.049818250E1,-6.839444295E-1,1.020873918E1,1.199024194E0,1.030164038E1
6.050818550E1,-9.598567752E-1,1.003244796E1,1.147426025E0,1.014336846E1
6.051818850E1,-1.198017012E0,9.903104045E0,1.353616390E0,1.006672697E1
6.052819137E1,-1.475819981E0,9.786484253E0,1.630044680E0,1.003047179E1
6.053819437E1,-1.813965193E0,9.601207039E0,1.600443735E0,9.901265903E0
6.054819737E1,-3.351888891E0,9.121331313E0,5.906857252E-3,9.717709552E0
6.055820038E1,-5.264361103E0,7.790619636E0,-2.328282920E0,9.686493353E0
6.056820338E1,-2.914428867E0,7.227669008E0,-1.254199545E0,7.893422034E0
6.057820638E1,-8.041894957E-1,8.195034705E0,2.643053741E0,8.648181753E0
6.058820937E1,-1.287110452E0,7.787296078E0,3.061415005E0,8.465866486E0
6.059821237E1,-1.808599642E0,6.028616747E0,2.791052617E0,6.885145406E0
6.060821537E1,-1.650460818E0,6.330941770E0,3.749796009E0,7.540942562E0
6.061821837E1,-1.252458975E0,4.886994669E0,4.468198957E0,6.739152194E0
6.062822238E1,-3.809466845E-1,6.307040691E-1,6.541954919E0,6.583318476E0
6.063822538E1,1.371585761E0,-7.133166309E0,7.234176375E0,1.025166410E1
6.064822838E1,3.174740768E0,-2.021223875E1,5.281842524E0,2.113081718E1
6.065823137E1,6.534785063E0,-3.940366123E1,7.176028739E0,4.058136669E1
6.066823437E1,1.003658545E1,-5.670642838E1,1.226422493E1,5.887922622E1
6.067823737E1,1.345565710E1,-6.794386002E1,1.066618440E1,7.007988521E1
6.068824037E1,1.453389068E1,-6.148719609E1,1.647907923E1,6.529524725E1
6.069824337E1,1.294583135E1,-3.362366049E1,1.818749064E1,4.036000384E1
6.070824637E1,9.245713284E0,-1.675993737E1,-6.609459270E0,2.025002881E1
6.071824938E1,4.736844603E0,-9.216750855E0,-1.658615345E1,1.955726666E1
6.072825238E1,-4.255026139E-1,-6.661523463E0,-3.698608314E1,3.758360405E1
6.073825538E1,2.905679532E-1,-9.832914069E0,-5.019276112E1,5.114766756E1
6.074825837E1,1.663829453E0,-1.364858013E1,-2.421173425E1,2.784349374E1
6.075826137E1,3.435178677E0,-1.736162288E1,-7.924669393E0,1.939141012E1
6.076826437E1,4.312206061E0,-1.835640851E1,-9.521699524E-1,1.888013459E1
6.077826737E1,3.601681359E0,-1.697799057E1,4.654935052E0,1.796921514E1
6.078827037E1,2.391532837E0,-1.349710684E1,7.478386506E0,1.561465937E1
6.079827337E1,1.909567608E0,-1.030063051E1,7.544355378E0,1.290994715E1
6.080827637E1,2.339983783E0,-7.513118967E0,6.995080218E0,1.052870495E1
6.081827938E1,2.934110887E0,-4.667973758E0,6.618727691E0,8.614321909E0
6.082828238E1,3.241085908E0,-2.182159832E0,5.873695353E0,7.054555727E0
6.083828538E1,3.652807074E0,2.639953548E-1,4.729119262E0,5.981409705E0
6.084828937E1,4.269677508E0,2.788390380E0,4.926566870E0,7.090580234E0
6.085829237E1,4.790965846E0,5.585564446E0,6.440318617E0,9.779038184E0
6.086829537E1,4.981035438E0,8.072180611E0,7.333201311E0,1.198943932E1
6.087829837E1,5.351017424E0,1.023600591E1,8.342537152E0,1.424805708E1
6.088830138E1,5.571320629E0,1.182021778E1,9.233087976E0,1.600022111E1
6.089830438E1,5.931181085E0,1.277034705E1,8.777971115E0,1.659257213E1
6.090830738E1,5.916235601E0,1.296498683E1,6.458620402E0,1.564629364E1
6.091831037E1,5.582051439E0,1.266529013E1,3.899609860E0,1.437970199E1
6.092831337E1,5.019896618E0,1.233194855E1,1.796265233E0,1.343513624E1
6.093831637E1,4.540375818E0,1.222158820E1,5.291583985E-1,1.304845736E1
6.094831937E1,4.106117730E0,1.209051000E1,-4.529989263E-1,1.277676966E1
6.095832237E1,3.780972193E0,1.200815547E1,-8.591133425E-1,1.261862213E1
6.096832537E1,3.811696973E0,1.212845843E1,-9.031726241E-1,1.274536223E1
6.097832838E1,5.494432082E0,1.383333928E1,-1.257926706E0,1.493761826E1
6.098833138E1,6.727986424E0,1.509176534E1,-1.649289621E0,1.660564177E1
6.099833438E1,5.788274549E0,1.430346127E1,-1.872166770E0,1.554342739E1
6.100833738E1,5.199713702E0,1.396984253E1,-2.169458510E0,1.506320262E1
6.101834037E1,4.325794990E0,1.349702966E1,-2.261736344E0,1.435262217E1
6.102834337E1,3.250600205E0,1.312252017E1,-3.190513925E0,1.389051174E1
6.103834637E1,1.074077601E0,1.266693320E1,-7.688313242E0,1.485648006E1
6.104834937E1,-8.787621798E-1,1.185297271E1,-9.544227676E0,1.524327612E1
6.105835237E1,-1.395094053E0,1.115135127E1,-6.270028401E0,1.286903954E1
6.106835638E1,-1.232816277E0,1.119756065E1,-3.670160440E0,1.184800735E1
6.107835938E1,-1.139466722E0,1.111898576E1,-1.934978730E0,1.134347264E1
6.108836237E1,-1.306026779E0,1.110867361E1,-4.018224138E-1,1.119239906E1
6.109836537E1,-1.273570201E0,1.061298409E1,4.422552888E-1,1.069827099E1
6.110836837E1,-1.407245737E0,1.017400789E1,8.816379136E-1,1.030864018E1
6.111837137E1,-1.735148820E0,9.919855149E0,1.103318138E0,1.013072448E1
6.112837437E1,-2.037220219E0,9.570422033E0,1.446826855E0,9.891236124E0
6.113837737E1,-2.472235230E0,9.185950647E0,1.787118434E0,9.679226654E0
6.114838038E1,-2.829259493E0,8.919518757E0,1.865327282E0,9.541591587E0
6.115838338E1,-2.654553460E0,8.408728802E0,9.918900883E-1,8.873399579E0
6.116838638E1,-1.381571344E0,7.344620923E0,8.222413123E-1,7.518528889E0
6.117838937E1,-1.129856603E0,7.153062045E0,3.157814541E0,7.900295263E0
6.118839237E1,-1.774242865E0,6.479960400E0,3.654887513E0,7.648269560E0
6.119839537E1,-2.163118958E0,6.077620507E0,3.248390250E0,7.222782973E0
6.120839837E1,-2.287536305E0,6.186102730E0,2.625386964E0,7.098827090E0
6.121840137E1,-2.059914433E0,4.693222035E0,2.370308028E0,5.646940826E0
6.122840437E1,-1.375833471E0,8.860519767E-2,2.298382013E0,2.680173222E0
6.123840737E1,7.299415514E-1,-1.552575387E1,1.294724404E0,1.559673553E1
6.124841038E1,4.750800152E0,-3.841814343E1,4.026315515E0,3.891959742E1
6.125841338E1,9.485138639E0,-5.736881032E1,9.587160273E0,5.893268952E1
6.126841737E1,1.304004403E1,-7.292047671E1,1.004480664E1,7.475517917E1
6.127842037E1,1.556013667E1,-6.828489770E1,2.026357730E1,7.290787112E1
6.128842337E1,1.028644283E1,-4.107370086E1,1.584288346E1,4.520903411E1
6.129842637E1,1.622951276E0,-2.117487521E1,-5.018279863E0,2.182183411E1
6.130842937E1,-1.365264921E0,-1.178703717E1,-1.315459800E1,1.771557625E1
6.131843238E1,-5.055526627E0,-4.091343570E0,-2.817002560E1,2.891103222E1
6.132843538E1,-6.045401180E0,-3.522902407E0,-3.388217291E1,3.459710042E1
6.133843838E1,-3.897856280E0,-9.893088934E0,-1.881410399E1,2.161103888E1
6.134844137E1,-1.010112205E0,-1.490687755E1,-8.174706860E0,1.703118191E1
6.135844437E1,2.345919584E0,-1.688863225E1,-3.554899541E0,1.741742084E1
6.136844737E1,5.587908010E0,-1.660155267E1,1.235051814E0,1.756022836E1
6.137845037E1,7.595538395E0,-1.410559383E1,6.955554210E0,1.746538620E1
6.138845337E1,7.421465616E0,-1.000865915E1,7.968309503E0,1.479004281E1
6.139845637E1,6.755865948E0,-6.546573635E0,5.002320473E0,1.065469667E1
6.140845938E1,6.413422594E0,-4.065475488E0,3.167131494E0,8.227442021E0
6.141846238E1,6.075814303E0,-1.579001411E0,2.266041648E0,6.674107404E0
6.142846538E1,6.010864016E0,9.286343247E-1,1.724156785E0,6.321832372E0
6.143846837E1,6.071130683E0,3.180419292E0,1.857509555E0,7.100988409E0
6.144847137E1,5.962412817E0,5.370457077E0,2.188965991E0,8.317676835E0
6.145847437E1,5.798549861E0,7.454388363E0,2.921718006E0,9.885723164E0
6.146847837E1,5.842004029E0,9.317952125E0,3.921322911E0,1.167604455E1
6.147848138E1,5.602637147E0,1.074646199E1,4.849338015E0,1.305343126E1
6.148848438E1,5.621492663E0,1.199059512E1,6.330991471E0,1.467845373E1
6.149848738E1,5.856021559E0,1.277973300E1,6.847411711E0,1.563654729E1
6.150849037E1,5.330449258E0,1.256519398E1,5.670209910E0,1.478002265E1
6.151849337E1,4.271036693E0,1.188146034E1,3.600436487E0,1.312912782E1
6.152849662E1,3.434936310E0,1.141996417E1,2.022061313E0,1.209558188E1
6.153849962E1,2.918964260E0,1.128695756E1,7.994512045E-1,1.168567009E1
6.154850262E1,2.459484499E0,1.137534290E1,-1.850462490E-1,1.163966203E1
6.155850562E1,9.552740930E-1,1.243762762E1,-1.693431421E0,1.258867901E1
6.156850863E1,6.252037396E-1,1.337394577E1,-2.418590242E0,1.360525207E1
6.157851163E1,2.115987477E0,1.308186799E1,-2.038397849E0,1.340774921E1
6.158851463E1,2.669304231E0,1.288442272E1,-1.706533862E0,1.326822489E1
6.159851762E1,2.634798642E0,1.263593360E1,-1.476989132E0,1.299193899E1
6.160852062E1,2.269106028E0,1.240233850E1,-1.274702368E0,1.267247839E1
6.161852362E1,1.770440859E0,1.215964514E1,-1.104674692E0,1.233741208E1
6.162852662E1,1.278075626E0,1.198032974E1,-1.301336435E0,1.211838498E1
6.163852962E1,7.918277510E-1,1.236453859E1,-2.950402107E0,1.273631337E1
6.164853262E1,4.008692446E-1,1.249293526E1,-3.032849017E0,1.286204885E1
6.165853663E1,2.176361075E-2,1.192561150E1,-9.021388364E-1,1.195970475E1
6.166853962E1,-2.253262376E-1,1.167664174E1,2.650729966E-1,1.168182340E1
6.167854262E1,-3.462130906E-1,1.166940756E1,8.273647157E-1,1.170382282E1
6.168854562E1,-4.737534720E-1,1.169784140E1,1.378824906E0,1.178834568E1
6.169854862E1,-6.243249761E-1,1.172258682E1,1.764024271E0,1.187099848E1
6.170855162E1,-8.511570362E-1,1.163630764E1,1.960055684E0,1.183088932E1
6.171855462E1,-1.088308774E0,1.145144324E1,2.022501608E0,1.167948976E1
6.172855762E1,-1.456333112E0,1.098690418E1,1.947853714E0,1.125287091E1
6.173856063E1,-1.917380365E0,1.052633420E1,1.328637085E0,1.078171302E1
6.174856363E1,-1.497159833E0,9.087297009E0,-1.516533121E-1,9.211050604E0
6.175856663E1,1.141237624E-1,7.144994057E0,-1.386011134E0,7.279079006E0
6.176856962E1,1.097522378E-2,4.675343004E0,-2.234515800E0,5.181892851E0
6.177857262E1,-1.313685462E0,5.004533644E0,1.019279616E0,5.273524194E0
6.178857562E1,-1.917547596E0,6.659341282E0,2.902508733E0,7.513213163E0
6.179857862E1,-1.452419132E0,6.472301717E0,4.067333733E0,7.780964885E0
6.180858162E1,1.666377524E-1,4.748215683E0,7.311899904E0,8.719931222E0
6.181858462E1,3.096111505E0,-3.425304776E-1,1.081951944E1,1.125900682E1
6.182858763E1,4.131192929E0,-7.999582166E0,8.746076308E0,1.255204846E1
6.183859063E1,4.290383960E0,-1.713331952E1,4.760164468E0,1.829254487E1
6.184859462E1,5.254015625E0,-3.348898742E1,4.796674483E0,3.423631178E1
6.185859762E1,6.374076680E0,-5.491105250E1,7.060356195E0,5.572881813E1
6.186860062E1,8.752700619E0,-6.883327297E1,5.367002542E0,6.959478395E1
6.187860362E1,7.953245321E0,-6.753648216E1,9.039098995E0,6.860128165E1
6.188860662E1,8.461144997E0,-4.591598129E1,7.045358672E0,4.721763856E1
6.189860963E1,5.147617934E0,-2.559468261E1,-1.023571238E1,2.804203196E1
6.190861263E1,-9.562925318E-1,-1.301746442E1,-2.023499143E1,2.407952976E1
6.191861563E1,-6.326217366E-1,-3.923492228E0,-3.137436293E1,3.162506365E1
6.192861862E1,9.399209858E-1,-3.361153219E0,-2.444557844E1,2.469346285E1
6.193862162E1,8.139471830E-1,-7.960330392E0,-1.103714696E1,1.363260735E1
6.194862462E1,2.186916834E0,-1.165111864E1,-3.560660802E0,1.237778155E1
6.195862762E1,3.809958888E0,-1.240599652E1,1.726628988E0,1.309220318E1
6.196863062E1,4.602017750E0,-1.086983123E1,5.945943550E0,1.321688477E1
6.197863362E1,4.416985242E0,-7.915903248E0,9.736971785E0,1.330337936E1
6.198863662E1,3.285774716E0,-5.407302137E0,9.986942593E0,1.182261622E1
6.199863963E1,2.649410542E0,-3.676116414E0,6.940836768E0,8.289054418E0
6.200864263E1,2.649854053E0,-1.715350294E0,5.268999699E0,6.142191056E0
6.201864563E1,3.143358177E0,6.615995872E-1,5.170159535E0,6.086786037E0
6.202864962E1,3.431506041E0,2.970578510E0,4.946935061E0,6.713548755E0
6.203865262E1,3.725692617E0,4.952287602E0,4.547766699E0,7.686879726E0
6.204865562E1,4.159174195E0,7.109583904E0,4.711386995E0,9.489050568E0
6.205865862E1,4.279226888E0,8.911074209E0,5.117507697E0,1.113139305E1
6.206866163E1,4.263449053E0,1.029042361E1,5.646342160E0,1.248803410E1
6.207866463E1,4.580763414E0,1.155270649E1,5.433712256E0,1.356368864E1
6.208866763E1,4.726778621E0,1.206135812E1,4.483271325E0,1.370833752E1
6.209867062E1,4.219399931E0,1.178675533E1,2.490642557E0,1.276456961E1
6.210867362E1,3.816836675E0,1.146412117E1,7.225556409E-1,1.210439603E1
6.211867662E1,3.605934623E0,1.133192966E1,-7.734579921E-2,1.189207201E1
6.212867962E1,3.377395030E0,1.118957803E1,-6.265174627E-1,1.170495527E1
6.213868262E1,4.057856273E0,1.221663678E1,-1.664885314E0,1.298014849E1
6.214868562E1,6.383285460E0,1.493783388E1,-2.469696077E0,1.643120851E1
6.215868863E1,7.328279124E0,1.443122059E1,-1.243992206E0,1.623303173E1
6.216869163E1,7.800977978E0,1.419994684E1,-9.624025798E-1,1.623021769E1
6.217869463E1,7.725096322E0,1.407412645E1,-1.205216396E0,1.610002159E1
6.218869762E1,6.898295351E0,1.381405166E1,-3.614659839E0,1.585812939E1
6.219870062E1,5.841844985E0,1.338808550E1,-2.518614467E0,1.482266525E1
6.220870462E1,4.601383912E0,1.236434446E1,-9.116521832E-1,1.322425263E1
6.221870762E1,3.633218901E0,1.191851064E1,-3.054959313E-1,1.246372750E1
6.222871063E1,2.854194360E0,1.171623908E1,9.975331631E-3,1.205888814E1
6.223871363E1,1.932770821E0,1.134008302E1,3.283188200E-1,1.150829610E1
6.224871663E1,1.028209849E0,1.099850973E1,4.758680445E-1,1.105671209E1
6.225871962E1,2.195391934E-1,1.069768920E1,5.632857092E-1,1.071475816E1
6.226872262E1,-4.065475122E-1,1.048104050E1,5.830357764E-1,1.050511407E1
6.227872562E1,-8.437098762E-1,1.030201513E1,3.148362736E-1,1.034129992E1
6.228872862E1,-1.210759410E0,1.016484647E1,-1.064983354E-1,1.023725471E1
6.229873162E1,-1.878417736E0,9.977748431E0,-1.311916387E0,1.023743335E1
6.230873462E1,-3.918404273E0,8.814244317E0,-5.734487767E0,1.122181558E1
6.231873762E1,-5.462612704E0,6.389426206E0,-1.099770866E1,1.384248896E1
6.232874063E1,-3.278585857E0,6.088134386E0,-6.768768414E0,9.676297400E0
6.233874363E1,-1.205809742E0,7.455388822E0,1.562457883E0,7.712202945E0
6.234874663E1,-1.150496105E0,4.344135659E0,2.735134524E0,5.260809518E0
6.235874962E1,-1.777226845E0,2.442528158E0,4.031408440E0,5.037532439E0
6.236875262E1,-1.198781243E0,6.458833240E0,4.816811124E0,8.145874582E0
6.237875562E1,-4.106088786E-1,6.104714166E0,4.278059199E0,7.465783630E0
6.238875962E1,2.101369730E0,1.161855199E0,6.109674359E0,6.564585518E0
6.239876263E1,7.042176032E0,-1.183968550E1,9.020611269E0,1.646638465E1
6.240876563E1,6.972443308E0,-2.917179865E1,1.237722003E1,3.244694713E1
6.241876863E1,5.263672886E0,-4.473746328E1,1.585945096E1,4.775635097E1
6.242877162E1,4.301998869E0,-5.496448670E1,1.635791791E1,5.750811656E1
6.243877462E1,4.961506323E0,-5.603557031E1,1.667060829E1,5.867291424E1
6.244877762E1,4.513447928E0,-3.762627373E1,1.052306327E1,3.932991924E1
6.245878062E1,2.891283833E0,-1.898431761E1,-1.446821008E1,2.404356338E1
6.246878362E1,-1.770672555E0,-1.633534298E1,-2.202640757E1,2.747983519E1
6.247878662E1,-8.401721499E0,-1.412925049E1,-3.660633923E1,4.012790445E1
6.248878963E1,-4.917735236E0,-1.686254315E1,-4.122712245E1,4.481300153E1
6.249879263E1,5.664896545E0,-2.022011378E1,-1.928443765E1,2.851023657E1
6.250879563E1,8.196323431E0,-2.263854322E1,-8.497403582E0,2.553212143E1
6.251879863E1,9.370113966E0,-2.280337389E1,-1.327193407E0,2.468915428E1
6.252880175E1,8.218893684E0,-1.991206374E1,3.461168674E0,2.181788680E1
6.253880475E1,6.663352472E0,-1.589560897E1,5.405232807E0,1.806342140E1
6.254880775E1,6.475677899E0,-1.217191961E1,7.167528641E0,1.553909580E1
6.255881175E1,6.617215601E0,-8.629109191E0,7.576123885E0,1.325317776E1
6.256881475E1,6.608884488E0,-5.563029277E0,6.710189838E0,1.093852351E1
6.257881775E1,6.516125429E0,-2.878762606E0,6.691850631E0,9.773844157E0
6.258882075E1,7.284863548E0,4.213971376E-2,7.397202594E0,1.038217795E1
6.259882375E1,8.731627253E0,3.352833801E0,1.039480577E1,1.398337570E1
6.260882675E1,9.556238442E0,6.498255168E0,1.475142932E1,1.873909497E1
6.261882975E1,8.392198724E0,8.342982709E0,1.650219094E1,2.030656706E1
6.262883275E1,7.063134207E0,9.722986414E0,1.538528153E1,1.952258224E1
6.263883575E1,7.281171616E0,1.130666501E1,1.374655374E1,1.923080533E1
6.264883875E1,5.851670061E0,1.141481745E1,9.406218769E0,1.590650972E1
6.265884175E1,4.453954263E0,1.122964783E1,4.577741280E0,1.291891691E1
6.266884475E1,3.744000249E0,1.136901972E1,1.574856319E0,1.207279254E1
6.267884775E1,3.154453269E0,1.144129598E1,-3.860115427E-1,1.187446142E1
6.268885075E1,2.587422747E0,1.128377667E1,-1.663250433E0,1.169550232E1
6.269885375E1,2.187020183E0,1.111785842E1,-2.253767173E0,1.155289140E1
6.270885675E1,1.855371082E0,1.098923137E1,-2.353000270E0,1.139044416E1
6.271885975E1,1.493206969E0,1.079195918E1,-2.448585874E0,1.116654032E1
6.272886275E1,3.592051287E-1,1.212065824E1,-1.525651181E1,1.948847191E1
6.273886675E1,1.212652592E-1,1.364857545E1,-1.912612195E1,2.349695423E1
6.274886975E1,1.337930357E0,1.220425121E1,-8.466019236E0,1.491332582E1
6.275887275E1,1.256030746E0,1.184598763E1,-5.856413323E0,1.327413323E1
6.276887575E1,6.819022894E-1,1.163151643E1,-2.632023554E0,1.194507067E1
6.277887875E1,2.171060939E-1,1.140925675E1,6.251844803E-2,1.141149347E1
6.278888175E1,-4.328606039E-2,1.113697180E1,1.897792193E0,1.129759398E1
6.279888475E1,-3.805465157E-1,1.081096029E1,2.457516911E0,1.109328930E1
6.280888775E1,-7.407360962E-1,1.043592105E1,2.659265732E0,1.079485212E1
6.281889075E1,-9.646095382E-1,1.023186491E1,2.671827890E0,1.061886037E1
6.282889375E1,-1.147567820E0,1.008666335E1,2.709320236E0,1.050705028E1
6.283889675E1,-1.351043031E0,1.001185407E1,2.948705245E0,1.052413426E1
6.284889975E1,-1.545117234E0,9.888601781E0,2.942183261E0,1.043207912E1
6.285890275E1,-1.731483639E0,9.769640763E0,2.846367277E0,1.032209876E1
6.286890575E1,-1.887670662E0,9.682447668E0,2.858805474E0,1.027063105E1
6.287890875E1,-1.868086291E0,9.668642977E0,2.890311441E0,1.026286040E1
6.288891175E1,-1.746575595E0,9.724230702E0,3.015782164E0,1.032986598E1
6.289891475E1,-1.538972834E0,9.770043052E0,2.879910414E0,1.030126510E1
6.290891775E1,-1.141112201E0,9.842330425E0,2.475991774E0,1.021293986E1
6.291892075E1,-6.183370619E-1,9.903708647E0,2.129709138E0,1.014896284E1
6.292892475E1,-4.452263687E-1,9.622248244E0,1.795805057E0,9.798510274E0
6.293892775E1,2.762951191E-1,9.427359377E0,7.882064241E-1,9.464286195E0
6.294893075E1,3.278153747E0,9.430159609E0,-2.523388134E0,1.029765458E1
6.295893375E1,2.027478027E0,7.882558331E0,-3.980828855E0,9.060485162E0
