"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.500577352E1,2.402347565E0,-9.885239601E0,7.159726620E0,1.243989233E1
1.502386946E1,2.152677536E1,-2.787592316E1,-3.938375473E1,5.283511414E1
1.504196736E1,1.050761414E1,-3.235526657E1,1.240777111E1,3.621085491E1
1.506006185E1,-9.737440109E0,-4.496721268E1,-1.955296326E1,4.999186262E1
1.507815950E1,2.113551140E0,-3.482148743E1,-5.296024799E0,3.528527970E1
1.509625545E1,1.116547871E1,-2.392603302E1,-3.624163866E0,2.665065730E1
1.511435207E1,1.372655487E1,-1.808628654E1,-2.060294151E-3,2.270533140E1
1.513244838E1,5.716509819E0,-9.344767570E0,3.539070606E0,1.151208870E1
1.515054506E1,2.259768724E0,-2.026230812E0,1.418398857E0,3.350227053E0
1.516864113E1,3.106169224E0,3.318045616E0,1.240498543E0,4.711321534E0
1.518673806E1,5.163874626E0,5.204922676E0,-2.015979290E-1,7.334675381E0
1.520483412E1,7.327493429E-1,9.225866318E0,-6.449784279E0,1.128065814E1
1.522293074E1,1.045856714E0,1.024157715E1,-1.102063560E1,1.508105195E1
1.524102699E1,2.918357849E0,1.181436062E1,-6.862078667E0,1.397082864E1
1.525912081E1,-1.623813391E0,9.263504982E0,9.703691006E-1,9.454676656E0
1.527722304E1,-5.353920460E0,8.369016647E0,3.436054707E0,1.051243910E1
1.529531703E1,-5.890256405E0,9.518497467E0,3.938056469E0,1.186613683E1
1.531341280E1,-4.152683258E0,9.189997673E0,4.882903099E0,1.120462307E1
1.533150917E1,-3.727859259E0,7.740899563E0,4.932491302E0,9.906963770E0
1.534960561E1,-4.525164604E0,6.822194099E0,7.540768385E-1,8.221196926E0
1.536769197E1,-6.006490707E0,8.450479507E0,-1.601880312E0,1.049068897E1
1.538579836E1,-7.101183891E0,9.597840309E0,-2.529024124E0,1.220415152E1
1.540389485E1,-5.627415657E0,1.040464306E1,-1.546468735E0,1.192962572E1
1.542199141E1,-4.047688961E0,1.149868298E1,-3.587096930E-2,1.219035614E1
1.544008864E1,-2.711586952E0,1.081795120E1,9.874321222E-1,1.119624018E1
1.545818416E1,-1.581172466E0,1.017074871E1,1.624273300E0,1.042029268E1
1.547628078E1,-2.083873749E-1,9.921157837E0,1.647311449E-1,9.924713319E0
1.549437734E1,3.504459858E-1,1.044071007E1,-1.751507998E0,1.059240385E1
1.551247396E1,5.313105583E-1,1.065595245E1,-3.705009937E0,1.129418931E1
1.553056941E1,8.890709877E-1,9.345806122E0,-4.412362576E0,1.037320986E1
1.554866628E1,6.932435036E-1,7.780807972E0,-3.017293930E0,8.374104245E0
1.556676277E1,6.519598961E-1,6.421527863E0,-1.361274719E0,6.596524892E0
1.558484096E1,2.018667698E0,6.086379051E0,1.045391202E0,6.497066415E0
1.560295534E1,4.101818562E0,3.220351219E0,-1.837010860E0,5.529031234E0
1.562104012E1,2.712515831E0,-1.072485256E1,-1.480311584E1,1.848005528E1
1.563914876E1,6.848802567E-1,-2.877495956E1,6.511984348E0,2.951056250E1
1.565724550E1,2.438345909E0,-4.759227753E1,2.624091148E1,5.440180003E1
1.567534114E1,6.806968689E0,-4.668471909E1,-1.610559082E1,4.985165869E1
1.569343776E1,8.347886086E0,-3.861589050E1,-1.429087353E1,4.201313209E1
1.571153450E1,1.751874733E1,-2.129710007E1,3.845498800E0,2.784350625E1
1.572963118E1,1.324520111E1,-1.306400681E1,-1.819375753E0,1.869261229E1
1.574771919E1,5.597170353E0,-9.641524315E0,1.358763814E0,1.123091920E1
1.576582393E1,3.680550098E0,-5.004693985E0,-2.444637775E0,6.676051585E0
1.578391201E1,2.901961088E0,1.373863220E-1,-4.786032200E0,5.598781776E0
1.580201680E1,4.399533272E-1,4.045813560E0,-4.974020481E0,6.426744591E0
1.582009480E1,6.027407646E-1,7.106656551E0,-5.120945454E0,8.780201940E0
1.583820937E1,1.641135216E0,1.236613846E1,-3.986391068E0,1.309603065E1
1.585630574E1,1.227943182E0,1.469681168E1,-3.256595135E0,1.510329533E1
1.587440242E1,1.701550484E-1,1.291522694E1,1.602048874E-1,1.291734126E1
1.589249831E1,-1.795887589E0,1.033451557E1,2.744396210E0,1.084246904E1
1.591059511E1,-3.511197805E0,8.440833092E0,2.160171032E0,9.393748570E0
1.592869136E1,-5.093966961E0,7.914269447E0,9.080035686E-1,9.455613717E0
1.594678822E1,-5.270016670E0,8.750692368E0,7.737672329E-1,1.024433543E1
1.596488411E1,-4.270647049E0,9.161155701E0,1.495130181E0,1.021766188E1
1.598298647E1,-4.283533096E0,8.814658165E0,2.774393082E0,1.018548533E1
1.600107710E1,-4.964345932E0,8.401568413E0,1.894854546E0,9.940903182E0
1.601916322E1,-5.446449280E0,8.136139870E0,-3.866370916E-1,9.798472839E0
1.603726985E1,-4.254270077E0,8.206812859E0,-1.482091427E0,9.362007593E0
1.605536653E1,-2.482295990E0,8.411453247E0,1.975090802E-1,8.772305794E0
1.607346273E1,-1.572322607E0,9.115404129E0,2.109343529E0,9.487471789E0
1.609155940E1,-1.872191668E0,1.037392235E1,1.410920262E0,1.063550951E1
1.610965560E1,-1.416232944E0,1.111961842E1,-1.523285389E0,1.131247222E1
1.612774245E1,-3.341807127E-1,1.138192177E1,-3.140483618E0,1.181196246E1
1.614584847E1,8.098192215E-1,1.016393089E1,-1.587355852E0,1.031896298E1
1.616394545E1,2.011757374E0,9.333317757E0,-7.416162640E-2,9.547957270E0
1.618204134E1,2.139266491E0,9.242471695E0,1.588393211E0,9.618874006E0
1.620013765E1,3.372537136E0,8.208972931E0,5.512665749E0,1.044752253E1
1.621823421E1,7.248317719E0,1.513502598E0,8.455970764E0,1.123976163E1
1.623633126E1,8.039024353E0,-1.660426903E1,-6.859494686E0,1.968197983E1
1.625442684E1,2.291960716E0,-3.625092316E1,1.918754578E1,4.107973255E1
1.627252345E1,5.657791138E0,-4.245012665E1,1.271846294E1,4.467418889E1
1.629061971E1,1.000228405E1,-3.821729279E1,-5.514652634E1,6.783617413E1
1.630871663E1,7.813547134E0,-2.923104477E1,3.059654713E0,3.041162580E1
1.632681252E1,1.201703358E1,-1.035803699E1,5.482990265E0,1.678574421E1
1.634491017E1,3.866981030E0,-8.151730537E0,4.401601791E0,1.003884213E1
1.636300209E1,-3.322981834E0,-5.720273018E0,5.484964371E0,8.593518826E0
1.638110243E1,-3.052705765E0,-8.691387177E-1,4.352552414E0,5.386940422E0
1.639920046E1,-4.035874605E-1,2.072091103E0,3.325318098E0,3.938805000E0
1.641729244E1,6.005683899E0,8.128614426E-1,-5.098420382E-1,6.081851833E0
1.643539376E1,9.471895218E0,7.171268463E-1,-6.600658417E0,1.156718468E1
1.645348793E1,7.633868217E0,6.172954559E0,-1.446109200E1,1.747868684E1
1.647158351E1,7.054734230E0,9.726241112E0,-9.706876755E0,1.544643964E1
1.648968050E1,2.586149216E0,9.108727455E0,-2.875267506E0,9.895668085E0
1.650777669E1,-1.786681771E0,8.181751251E0,6.478422880E-1,8.399582425E0
1.652587337E1,-3.978730202E0,8.044377327E0,2.419653177E0,9.294999844E0
1.654396864E1,-4.598442078E0,9.397662163E0,9.166761637E-1,1.050247680E1
1.656205379E1,-4.465544701E0,9.777444839E0,5.700432062E-1,1.076403578E1
1.658016225E1,-4.366682529E0,9.932497025E0,2.276521206E0,1.108625105E1
1.659825948E1,-4.936380386E0,9.237776756E0,4.871731758E0,1.155154280E1
1.661635219E1,-6.451959133E0,8.701704025E0,3.948022127E0,1.152971415E1
1.663445430E1,-7.746069908E0,8.620522499E0,2.631666064E-1,1.159242269E1
1.665254817E1,-6.408291817E0,9.147650719E0,-1.259219289E0,1.123972201E1
1.667064467E1,-2.994307518E0,9.737834930E0,-2.515467405E-1,1.019090685E1
1.668872933E1,1.054345131E0,1.087218094E1,-6.020491719E-1,1.093976349E1
1.670683718E1,4.603263855E0,1.142870903E1,-6.203624606E-1,1.233654238E1
1.672493367E1,5.135401249E0,1.084395409E1,-6.877011061E-2,1.199868391E1
1.674303060E1,4.754974842E0,9.990118980E0,2.332476854E0,1.130719732E1
1.676112630E1,9.251251221E-1,9.392716408E0,-5.600205660E-1,9.454766049E0
1.677922035E1,-2.157665730E0,7.459553719E0,-1.358342838E1,1.564640501E1
1.679731770E1,5.245327950E0,1.479006767E0,6.739077091E0,8.666953695E0
1.681542067E1,-1.435844421E1,-2.327468491E1,1.266962719E1,3.013959739E1
1.683351167E1,-6.214941978E0,-5.886080170E1,2.887313461E1,6.585497235E1
1.685160860E1,2.744069862E1,-5.157841492E1,-3.978123856E1,7.068148108E1
1.686970271E1,2.511617851E1,-3.898751831E1,-1.966606522E1,5.037462782E1
1.688780379E1,1.484323883E1,-2.674424362E1,-3.514255524E0,3.078841174E1
1.690589742E1,8.993597031E0,-1.613633347E1,6.873642921E0,1.971073343E1
1.692398256E1,-2.891209841E0,-9.050455093E0,5.375365257E0,1.091624401E1
1.694209059E1,-6.948504925E0,-5.852470398E0,-2.589393139E0,9.446591305E0
1.696017122E1,2.189507723E0,-9.382362366E-1,-8.559834957E-1,2.531193207E0
1.697828353E1,3.770496368E0,4.418767929E0,1.420748711E0,5.980023392E0
1.699637990E1,2.761449337E0,8.696866989E0,6.878030300E-1,9.150637731E0
1.701447640E1,2.940114975E0,1.290268326E1,-3.092649460E0,1.358999603E1
1.703256972E1,3.386177301E0,1.406869888E1,-6.988795757E0,1.606977757E1
1.705067201E1,2.274071217E0,9.813480377E0,-3.513120890E0,1.066854326E1
1.706876515E1,4.618928432E-1,7.076937675E0,-7.935256958E-1,7.136250759E0
1.708685091E1,-4.081921577E0,7.236032486E0,-1.611725807E0,8.462854718E0
1.710495833E1,-7.771803856E0,6.656797409E0,-2.769209146E-1,1.023672663E1
1.712305440E1,-8.139442444E0,6.308124542E0,1.338294625E0,1.038431466E1
1.714115120E1,-7.508989811E0,7.375370502E0,1.940619946E0,1.070266433E1
1.715924764E1,-8.231426239E0,7.723653793E0,1.906671524E0,1.144755879E1
1.717734413E1,-8.260899544E0,8.349645615E0,1.603985071E0,1.185461139E1
1.719543978E1,-6.151961327E0,8.939199448E0,9.644553065E-1,1.089431452E1
1.721353645E1,-4.933581829E0,9.629074097E0,5.952587128E-1,1.083575704E1
1.723163289E1,-3.807088137E0,1.060411930E1,1.064923048E0,1.131703704E1
1.724972359E1,-2.713622570E0,1.144012165E1,2.132995367E0,1.194946861E1
1.726782576E1,-1.431119442E0,1.135996246E1,1.257195950E0,1.151856726E1
1.728592250E1,1.846292019E-1,9.618585587E0,-2.638232231E0,9.975547400E0
1.730401522E1,2.560341120E0,1.000951195E1,-4.705738068E0,1.135295763E1
1.732211891E1,6.783807755E0,9.665185928E0,-4.204617977E0,1.253453944E1
1.734021095E1,1.035637665E1,9.874661446E0,5.752417445E-1,1.432111654E1
1.735830794E1,1.060248184E1,1.009122086E1,4.907678127E0,1.543796179E1
1.737640419E1,1.009096622E1,7.188297272E0,5.124832630E0,1.340757720E1
1.739450093E1,8.728989601E0,-5.220514297E0,-2.240137291E1,2.460224659E1
1.741259682E1,-1.096464252E1,-3.369592285E1,-5.362389684E-1,3.543904845E1
1.743069069E1,-2.410943508E-1,-4.884719086E1,2.401569748E1,5.443215875E1
1.744879262E1,1.071003532E1,-4.950758362E1,-3.818146944E0,5.079649534E1
1.746688338E1,2.250070572E0,-3.525189972E1,-4.030054092E1,5.359004432E1
1.748498518E1,1.215165329E1,-2.551919556E1,8.208956718E0,2.943261779E1
1.750307894E1,6.525263786E0,-1.118003273E1,6.101683617E0,1.431093087E1
1.752117513E1,-1.200830340E0,-9.970665932E0,-4.553749561E-1,1.005303631E1
1.753926033E1,-2.306684017E0,-5.190336227E0,-3.105156183E0,6.473204479E0
1.755736556E1,3.064476013E0,1.879122257E0,-2.589615583E0,4.430374991E0
1.757546334E1,3.229285717E0,6.046945095E0,-1.217605233E0,6.962499101E0
1.759356111E1,5.362286568E0,7.533961296E0,1.439555645E0,9.358793218E0
1.761165633E1,6.829407215E0,1.067210960E1,-1.281094551E-1,1.267087757E1
1.762975478E1,7.602633953E0,1.443589497E1,-4.836951256E0,1.701737947E1
1.764783870E1,5.054092407E0,1.253534889E1,-5.844604492E0,1.472542779E1
1.766594631E1,-6.064651608E-1,8.588368416E0,-3.611454248E0,9.336512937E0
1.768403182E1,-6.897365093E0,8.419034958E0,4.444032907E-1,1.089271725E1
1.770213918E1,-6.836709976E0,6.334780693E0,2.758828163E0,9.720143135E0
1.772023592E1,-8.185189247E0,5.834769726E0,2.540891409E0,1.036812374E1
1.773833211E1,-8.293284416E0,7.196840286E0,1.287897587E0,1.105584717E1
1.775642855E1,-6.870290756E0,9.006320953E0,5.690966249E-1,1.134189504E1
1.777452590E1,-4.688714027E0,1.013823414E1,6.584070325E-1,1.118934004E1
1.779262099E1,-3.404675484E0,9.969548225E0,-4.843560755E-1,1.054600909E1
1.781070662E1,-2.891394377E0,9.877504349E0,-2.185409069E0,1.052146693E1
1.782881404E1,-2.519602299E0,1.013373470E1,-1.743582606E0,1.058683404E1
1.784690993E1,-1.029935956E0,1.149824715E1,1.807900667E-1,1.154569792E1
1.786500661E1,2.200820446E0,1.180877304E1,9.261687398E-1,1.204775995E1
1.788310060E1,5.004127026E0,1.034665775E1,6.021754146E-1,1.150900644E1
1.790120284E1,7.115486622E0,1.022224331E1,4.361304939E-1,1.246252855E1
1.791929573E1,6.372427464E0,8.931151390E0,1.047541261E0,1.102137195E1
1.793738576E1,7.738461971E0,4.622971535E0,1.724851131E0,9.177732341E0
1.795548860E1,8.434766769E0,-1.602639198E0,4.913732529E0,9.892346042E0
1.797358553E1,2.733104229E-1,-1.528971195E1,-1.390879154E1,2.067134423E1
1.799168123E1,2.801039219E0,-3.523122025E1,6.292667866E0,3.589822237E1
1.800977785E1,1.741986275E0,-4.012598801E1,3.065520477E1,5.052594392E1
1.802787410E1,1.748797798E1,-3.115387726E1,-5.320195007E1,6.408463883E1
1.804597109E1,1.698458672E0,-2.885068893E1,1.054887414E0,2.891988591E1
1.806406667E1,6.467822552E0,-1.779636192E1,7.413561821E0,2.033480084E1
1.808216365E1,7.771301270E0,-9.586192131E0,1.005436301E0,1.238140158E1
1.810025710E1,4.009819031E0,-3.721121788E0,1.768882871E0,5.749290620E0
1.811835951E1,4.263875008E0,1.005819321E0,5.512843132E0,7.041572409E0
1.813645216E1,1.763427258E0,4.261360168E0,3.619612694E0,5.862632705E0
1.815454891E1,1.319289207E0,4.671291351E0,-4.291538715E0,6.479104216E0
1.817264534E1,5.901766300E0,7.981498241E0,-1.220721912E1,1.573376491E1
1.819074269E1,4.605452061E0,1.047464371E1,-2.449270725E0,1.170159291E1
1.820883772E1,4.402992725E0,1.016995239E1,-1.883872747E-1,1.108376138E1
1.822693434E1,1.569451094E0,1.060068035E1,-5.575306416E0,1.207980307E1
1.824503108E1,-7.386420250E0,6.130911827E0,-3.912569761E0,1.036607380E1
1.826312471E1,-6.890215874E0,8.081237793E0,2.994605064E0,1.103399921E1
1.828122609E1,-7.756246567E0,8.912151337E0,4.323238850E0,1.258078680E1
1.829932027E1,-8.633726120E0,7.219566822E0,4.636051178E0,1.217194900E1
1.831741640E1,-7.747885227E0,7.605479717E0,5.052224636E0,1.197489127E1
1.833550130E1,-5.337756634E0,8.706137657E0,4.522160530E0,1.116863531E1
1.835359688E1,-2.839356899E0,9.912850380E0,3.045626879E0,1.075185534E1
1.837170595E1,-2.314787149E0,1.099591064E1,8.373460174E-1,1.126807165E1
1.838980202E1,-3.078140736E0,1.224330902E1,2.082399726E-1,1.262604174E1
1.840788655E1,-1.734637618E0,1.304088783E1,-1.521550894E0,1.324344518E1
1.842599452E1,1.827099919E0,1.187976646E1,-2.182420492E0,1.221597743E1
1.844409133E1,4.009972572E0,1.076460743E1,-1.058778048E0,1.153592927E1
1.846218727E1,6.786732674E0,9.989343643E0,-2.400862694E0,1.231303653E1
1.848028414E1,8.694284439E0,9.644004822E0,-6.655318737E0,1.459077374E1
1.849838008E1,1.304181862E1,2.590561390E0,-1.633611870E1,2.106344737E1
1.851646468E1,1.445914030E0,-2.999151993E1,-2.617616177E0,3.014023639E1
1.853456081E1,-1.169415951E1,-5.243028259E1,1.809336281E1,5.668383965E1
1.855266976E1,1.222318172E1,-4.445638275E1,-1.489447021E1,4.845225879E1
1.857076564E1,8.604053497E0,-3.326900101E1,-1.887432861E1,3.920582157E1
1.858886238E1,1.031391239E1,-2.352120590E1,4.997009277E0,2.616474761E1
1.860695845E1,2.424836636E0,-1.209537697E1,-2.348684788E0,1.255763899E1
1.862505495E1,2.236909866E-1,-8.787382126E0,-5.875391006E0,1.057300060E1
1.864314943E1,-2.251003981E0,4.201545715E-1,-1.233239770E0,2.600851613E0
1.866123689E1,-1.859861493E0,8.460100174E0,3.135151863E0,9.212033268E0
1.867934828E1,-7.350005150E0,1.182328224E1,6.134169102E0,1.521317223E1
1.869744045E1,-1.122080135E1,1.244465065E1,6.689652443E0,1.804237131E1
1.871553639E1,-1.187671852E1,8.619099617E0,8.439043045E0,1.692816495E1
1.873363314E1,-1.071153069E1,5.586145878E0,8.864805222E0,1.498421459E1
1.875172932E1,-6.599857330E0,4.943242073E0,9.436888695E0,1.253190437E1
1.876982631E1,-2.724587917E-1,6.864582539E0,9.014793396E0,1.133416195E1
1.878792214E1,5.455784321E0,8.715673447E0,3.927409649E0,1.100695656E1
1.880601888E1,5.691324711E0,8.247952461E0,-6.378479004E0,1.187875798E1
1.882411501E1,3.230832815E-1,5.989432335E0,-6.932727814E0,9.167354986E0
1.884221175E1,-2.178536177E0,5.528134823E0,-3.277243137E0,6.785765769E0
1.886030763E1,-2.961898088E0,6.830078125E0,-9.182810783E-2,7.445215906E0
1.887840438E1,-1.623609424E0,9.922998428E0,5.428453684E-1,1.006959217E1
1.889650057E1,9.754198790E-1,1.378000546E1,-1.524579287E0,1.389835732E1
1.891459682E1,3.026586771E0,1.421221161E1,-3.938428402E0,1.505517866E1
1.893268117E1,5.872436523E0,1.331453323E1,-3.054975986E0,1.486926979E1
1.895078963E1,8.644207954E0,9.529391289E0,3.391052008E0,1.330529456E1
1.896888600E1,7.670130253E0,2.824686050E0,1.218926430E1,1.467610008E1
1.898698268E1,7.906409264E0,-8.822240829E0,9.796549797E0,1.537256090E1
1.900507863E1,-5.837223530E0,-3.887026978E1,-6.103399277E0,3.977716096E1
1.902317537E1,6.646060944E-2,-3.780785370E1,-8.067815304E-1,3.781651907E1
1.904127156E1,3.558001041E0,-3.215596771E1,-3.625599289E1,4.859179613E1
1.905936403E1,1.905581951E0,-2.379656219E1,-1.132564354E1,2.642305464E1
1.907746797E1,5.137117386E0,-1.251944447E1,7.185800552E0,1.532195139E1
1.909556038E1,3.160284996E0,-6.164805412E0,1.191893387E1,1.378597880E1
1.911365682E1,9.635198116E-1,-1.827385902E0,1.415372944E1,1.430369766E1
1.913175344E1,3.339078426E-1,2.460341930E0,9.564616203E0,9.881632455E0
1.914983766E1,3.253220081E0,4.580347538E0,1.808392048E0,5.901974777E0
1.916795168E1,2.506328583E0,8.541946411E0,-9.194721222E0,1.279802445E1
1.918604256E1,1.902834654E0,1.031162453E1,-1.703832054E1,2.000636766E1
1.920413637E1,-7.201357484E-1,1.059660149E1,-9.095764160E0,1.398354334E1
1.922223775E1,-2.107204437E0,8.672286034E0,4.881834984E-1,8.937962783E0
1.924033144E1,-3.378787756E0,8.241541862E0,1.276559949E0,8.998267849E0
1.925842800E1,-4.322878361E0,8.194478989E0,8.610922694E-1,9.304743044E0
1.927652431E1,-4.963496685E0,7.735480785E0,2.230996609E0,9.457870172E0
1.929460475E1,-6.033597946E0,8.068225861E0,4.014327049E0,1.084506313E1
1.931271681E1,-7.193761826E0,8.525996208E0,4.128211975E0,1.189474483E1
1.933081362E1,-8.672123909E0,8.039929390E0,4.504729271E0,1.265459535E1
1.934891017E1,-8.744587898E0,8.544171333E0,4.656804562E0,1.308267977E1
1.936700319E1,-5.072103977E0,1.030450821E1,4.379295349E0,1.229175968E1
1.938509761E1,-3.904124498E-1,1.117518902E1,3.544799089E0,1.173042506E1
1.940319539E1,3.413225174E0,1.197283936E1,2.122653008E0,1.262951480E1
1.942129903E1,6.944871902E0,1.146150684E1,2.434598684E0,1.362074358E1
1.943939144E1,8.052618027E0,8.846836090E0,4.142364025E0,1.265979248E1
1.945748763E1,7.467987061E0,2.106927872E0,-8.507575035E0,1.151472139E1
1.947557228E1,-1.052386999E0,-1.615951920E1,1.626343727E0,1.627521345E1
1.949368074E1,-3.003262520E0,-4.345885086E1,2.060665894E1,4.819051459E1
1.951177663E1,9.150636673E0,-5.423799896E1,-9.240374565E0,5.577525621E1
1.952987355E1,1.402434731E1,-3.781202698E1,-7.507359314E1,8.522016245E1
1.954796688E1,3.428327322E0,-3.391436768E1,-8.071941376E0,3.502990152E1
1.956606929E1,3.493566513E0,-2.409587669E1,1.575895882E1,2.900277683E1
1.958416213E1,-2.986102343E0,-1.298042965E1,1.307498550E1,1.866450125E1
1.960225911E1,-8.720115662E0,-6.508499146E0,8.348420143E0,1.371484951E1
1.962035494E1,-7.766008854E0,-7.611522675E-1,7.997757792E-1,7.844098902E0
1.963845162E1,-6.014047265E-1,5.629079342E0,-6.975622177E-1,5.703929780E0
1.965654756E1,2.408345699E0,9.786622047E0,-9.292329550E-1,1.012134250E1
1.967464412E1,4.480971813E0,1.146565628E1,8.244668245E-1,1.233775214E1
1.969274074E1,3.964376211E0,1.069382572E1,-1.289829254E0,1.147771087E1
1.971083748E1,3.038896084E0,1.093402863E1,-7.372499466E0,1.353298266E1
1.972893312E1,3.852309704E0,1.037605095E1,-8.329993248E0,1.385249114E1
1.974702968E1,2.767740488E0,9.037773132E0,-3.209903717E0,9.982244861E0
1.976512606E1,6.720489264E-2,8.551853180E0,-2.165622950E0,8.822053733E0
1.978321297E1,-1.483016968E0,9.671301842E0,-1.528605700E0,9.903032567E0
1.980131862E1,-2.697975397E0,9.993981361E0,-5.870410204E-1,1.036838232E1
1.981941524E1,-3.498994827E0,9.531671524E0,-3.213288188E-1,1.015868983E1
1.983751155E1,-3.703959942E0,9.011136055E0,-1.709824324E0,9.891581849E0
1.985560811E1,-3.975570679E0,8.789581299E0,-2.179205894E0,9.889936297E0
1.987370387E1,-3.913466215E0,8.852221489E0,-1.277838230E0,9.762679635E0
1.989180031E1,-3.203536987E0,8.938693047E0,-4.566386640E-1,9.506387404E0
1.990989674E1,-2.377377033E0,9.041666031E0,-4.258505106E-1,9.358685529E0
1.992798213E1,-1.712720156E0,9.102420807E0,-3.735611737E-1,9.269682995E0
1.994608907E1,-9.556429386E-1,9.331029892E0,-3.229909539E-1,9.385397990E0
1.996418477E1,-6.244640350E-1,9.542695045E0,-8.702144623E-1,9.602617210E0
1.998228224E1,-1.168960571E0,9.505571365E0,-1.025267959E0,9.631901691E0
2.000038014E1,-1.482342124E0,9.723443031E0,-1.188565493E0,9.907339223E0
2.001847481E1,-1.329070807E0,1.050414371E1,-5.468644500E-1,1.060200571E1
2.003657143E1,1.067284346E0,8.050716400E0,1.147743702E0,8.201856255E0
2.005466774E1,6.571487904E0,4.226849079E0,2.529401779E0,8.212708431E0
2.007276515E1,1.209115028E1,1.486521721E0,5.557545185E0,1.338999516E1
2.009084657E1,1.665909767E1,-1.293796158E1,7.728101015E-1,2.110719357E1
2.010895931E1,2.351191044E0,-3.552261353E1,3.810044527E0,3.580363962E1
2.012705324E1,1.868217468E0,-5.966561890E1,1.924580383E1,6.272062882E1
2.014514968E1,-1.198669624E1,-4.965754700E1,-5.334225845E1,7.385762924E1
2.016324202E1,-4.226286411E0,-3.422738647E1,-1.529933929E0,3.452124244E1
2.018134633E1,2.229582787E0,-1.817236328E1,1.611883163E1,2.439308426E1
2.019943843E1,-7.448613048E-1,-1.071651459E1,8.639420509E0,1.378543035E1
2.021753530E1,-1.293667555E0,-5.607054710E0,-7.626289368E0,9.553686607E0
2.023563106E1,7.306998253E0,2.066478252E0,-1.160060596E1,1.386494192E1
2.025372786E1,5.797036648E0,7.576943398E0,-5.469983578E0,1.099710987E1
2.027182405E1,1.269026995E-1,1.133859444E1,1.628088355E0,1.145558815E1
2.028992110E1,-4.090484977E-1,1.157657719E1,4.059780121E0,1.227461912E1
2.030801631E1,-3.565570354E0,7.601038456E0,-4.125580788E0,9.354650950E0
2.032611287E1,3.246000528E0,7.187656403E0,-3.502421379E0,8.629361477E0
2.034420802E1,3.579189301E0,7.523859978E0,4.421622276E0,9.432380854E0
2.036229744E1,4.325311184E0,9.695875168E0,2.626515388E0,1.093695091E1
2.038040212E1,5.502926826E0,1.124635410E1,1.393516302E0,1.259780028E1
2.039849837E1,5.062161922E0,1.077131653E1,-9.339040518E-1,1.193812883E1
2.041659505E1,5.020673752E0,9.736055374E0,-4.547904968E0,1.186091813E1
2.043469240E1,1.807486892E0,8.645278931E0,-5.712518692E0,1.051858957E1
2.045278646E1,-1.303310037E0,8.551165581E0,-1.382046461E0,8.759629117E0
2.047088130E1,-3.242022753E0,9.202338219E0,2.699052095E-1,9.760460493E0
2.048898311E1,-4.468553066E0,9.346723557E0,5.628347397E-3,1.035998260E1
2.050707649E1,-4.970606804E0,8.733523369E0,-9.699411392E-1,1.009564997E1
2.052517287E1,-4.086853027E0,8.299057961E0,-1.739167452E0,9.412833480E0
2.054325996E1,-2.626226664E0,8.441803932E0,-2.701249123E0,9.244342429E0
2.056136586E1,-1.071074486E0,9.363798141E0,-1.762570977E0,9.588251803E0
2.057946248E1,4.316151142E-3,1.085925484E1,6.788027287E-2,1.085946785E1
2.059755837E1,4.617438912E-1,1.093676186E1,6.481755972E-1,1.096567822E1
2.061565285E1,-2.985422909E-1,1.123008728E1,2.759695053E-3,1.123405516E1
2.063375283E1,-1.037986755E0,1.128550053E1,-9.223516583E-1,1.137060558E1
2.065184774E1,2.287517548E0,8.516148567E0,-7.232632637E-1,8.847634300E0
2.066994063E1,5.750066280E0,8.079033852E0,3.542172432E0,1.053000645E1
2.068804305E1,1.174173164E1,3.395863056E0,1.912402391E0,1.237163816E1
2.070613625E1,1.361712694E0,-1.760892868E1,-3.247972012E0,1.795767114E1
2.072423323E1,-7.737232208E0,-4.509913635E1,1.502671909E1,4.816221702E1
2.074232887E1,2.783405542E0,-5.500541306E1,1.694661713E1,5.762404571E1
2.076042562E1,2.049465370E1,-4.013928986E1,-1.720748901E1,4.824200554E1
2.077852205E1,8.798911095E0,-3.558948898E1,-2.552873230E1,4.467380368E1
2.079661830E1,6.362973213E0,-2.346232986E1,7.614866257E0,2.547458614E1
2.081471413E1,6.805375218E-1,-1.449857903E1,7.735247612E0,1.644706602E1
2.083281062E1,-3.103613615E0,-7.964034081E0,-3.403851032E0,9.200242288E0
2.085090706E1,2.783908248E-1,3.702993393E-1,-8.483444214E0,8.496084321E0
2.086899196E1,2.440015793E0,6.946599007E0,7.745343447E-1,7.403297798E0
2.088708791E1,3.587383747E0,9.613888741E0,3.065159559E0,1.070940624E1
2.090519606E1,5.317104340E0,1.203869724E1,4.924861431E0,1.405190699E1
2.092328523E1,6.501513004E0,1.180611897E1,2.968390465E0,1.380092237E1
2.094138997E1,2.661235332E0,1.067469025E1,-1.682903767E-1,1.100270453E1
2.095948494E1,-3.560803831E-2,1.233090782E1,-7.495305061E0,1.443025134E1
2.097758180E1,-1.711028337E0,1.136703682E1,-5.492253780E0,1.273978005E1
2.099567787E1,-1.061755180E0,1.004711246E1,1.205081582E0,1.017467516E1
2.101377437E1,-8.991798759E-2,9.066968918E0,3.360038757E0,9.669946797E0
2.103187038E1,-1.695125580E0,8.843549728E0,5.804481506E-1,9.023233488E0
