"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.292279499E2,2.094177362E-1,-6.848280607E0,6.273533807E0,9.289780917E0
1.292379529E2,-2.724919438E-1,-6.927921438E0,5.968431941E0,9.148361993E0
1.292479569E2,-8.068400386E-1,-6.755691116E0,6.189008796E0,9.197509619E0
1.292579599E2,-1.675078180E0,-6.060530266E0,6.603291042E0,9.118079107E0
1.292679629E2,-2.249919121E0,-5.010629951E0,6.613472214E0,8.596892652E0
1.292779669E2,-2.248062630E0,-3.717623459E0,5.486644760E0,6.998412713E0
1.292879699E2,-2.148773984E0,-2.129344856E0,2.884070123E0,4.179617163E0
1.292979739E2,-1.323443003E0,5.748923957E-2,-1.715865579E0,2.167717943E0
1.293079769E2,-3.169383842E-1,2.298476154E0,-6.258901734E0,6.675124979E0
1.293179799E2,-5.506814146E-1,2.868523546E0,-4.628529903E0,5.473113047E0
1.293279839E2,-1.279560235E0,2.749270168E0,-9.039511809E-1,3.164314869E0
1.293379869E2,-1.442363091E0,2.783607942E0,1.807800328E0,3.618981415E0
1.293479909E2,-1.883171230E0,2.634739001E0,4.433768798E0,5.490581867E0
1.293579939E2,-2.076807039E0,2.743215376E0,6.527486569E0,7.378783028E0
1.293679969E2,-1.992397803E0,2.927034879E0,7.675815403E0,8.453125120E0
1.293780009E2,-2.138040251E0,3.441813220E0,8.305139530E0,9.240813653E0
1.293880039E2,-2.344087944E0,4.115639336E0,7.965101135E0,9.266934311E0
1.293980079E2,-3.176878803E0,4.096979116E0,7.463063293E0,9.087084819E0
1.294080109E2,-4.138651053E0,3.954242150E0,7.027713529E0,9.063841402E0
1.294180139E2,-4.922694844E0,3.785604358E0,6.854092155E0,9.248908268E0
1.294280179E2,-5.458991523E0,3.621204627E0,6.892572681E0,9.509009915E0
1.294380209E2,-5.914112477E0,3.502045389E0,7.133088541E0,9.905654972E0
1.294480249E2,-6.214756426E0,3.416891803E0,7.185854985E0,1.009627946E1
1.294580279E2,-6.384184177E0,3.360742745E0,6.952607213E0,1.001953824E1
1.294680309E2,-6.469416116E0,3.350767980E0,6.457158013E0,9.735290470E0
1.294780349E2,-6.679931667E0,3.309971371E0,5.883704617E0,9.497124700E0
1.294880379E2,-6.700460072E0,3.309607090E0,5.426340086E0,9.235520072E0
1.294980409E2,-6.526767361E0,3.363994381E0,5.104979453E0,8.942928245E0
1.295080449E2,-6.245884663E0,3.460130208E0,4.787548149E0,8.596754827E0
1.295180479E2,-5.856675278E0,3.470871543E0,4.329470550E0,8.067955740E0
1.295280519E2,-5.405750871E0,3.187182181E0,3.605309848E0,7.237301420E0
1.295380549E2,-5.004058850E0,2.290478917E0,2.488589600E0,6.039865631E0
1.295480589E2,-4.456636381E0,3.515772897E-1,2.998218298E-2,4.470583111E0
1.295580619E2,-2.214178307E0,-3.033108634E0,-8.078571618E0,8.908740256E0
1.295680649E2,5.559959489E0,-6.597090070E0,-3.262063145E1,3.374226346E1
1.295780689E2,1.880207393E1,-7.184544623E0,-3.370042274E1,3.925371521E1
1.295880719E2,2.060443957E1,-8.588348250E0,-7.772009702E0,2.363697930E1
1.295980759E2,1.417837763E1,-1.091563364E1,-5.362017206E0,1.867963272E1
1.296080789E2,7.366304737E0,-1.149369756E1,-8.337860548E0,1.599648235E1
1.296180819E2,4.920896240E0,-8.737966805E0,-6.953667898E0,1.220331024E1
1.296280859E2,4.659623642E0,-3.690203526E0,-4.084099747E0,7.211765754E0
1.296380889E2,3.389842583E0,4.334190130E-1,-1.389610973E0,3.689160261E0
1.296480929E2,1.296867408E0,2.795614614E0,1.312083910E0,3.349461200E0
1.296580959E2,-7.161742821E-1,4.394043399E0,4.049144507E0,6.017980910E0
1.296680989E2,-3.050621045E0,4.335922660E0,6.168612539E0,8.133774937E0
1.296781029E2,-5.944567115E0,1.456916810E0,6.879604141E0,9.208118044E0
1.296881059E2,-8.094065570E0,-2.194070610E0,6.712225839E0,1.074159295E1
1.296981099E2,-8.997345783E0,-5.313402870E0,8.084886611E0,1.321173239E1
1.297081129E2,-8.470077789E0,-7.440268507E0,9.286074275E0,1.460585460E1
1.297181159E2,-6.127297282E0,-8.467603247E0,7.516617941E0,1.287414549E1
1.297281199E2,-2.524121960E0,-8.432472591E0,4.680583863E0,9.969235225E0
1.297381229E2,1.269675224E0,-7.107008205E0,2.513139135E0,7.644443022E0
1.297481269E2,3.128200440E0,-5.068995688E0,2.637629864E0,6.514403010E0
1.297581299E2,2.065720133E0,-2.911853169E0,3.512324209E0,5.008244193E0
1.297681329E2,4.309786776E-1,-1.073175157E0,3.377419589E0,3.569931458E0
1.297781369E2,-9.741209847E-1,6.195288706E-1,3.074881142E0,3.284451515E0
1.297881399E2,-2.209416043E0,2.236356504E0,3.063571458E0,4.389564869E0
1.297981439E2,-3.124928631E0,3.456901376E0,3.322557503E0,5.723175205E0
1.298081469E2,-3.416990620E0,3.777492515E0,3.446572269E0,6.150132926E0
1.298181509E2,-3.339794218E0,3.297833136E0,2.922058314E0,5.528865490E0
1.298281539E2,-2.905743705E0,2.787403954E0,2.548418895E0,4.765228866E0
1.298381569E2,-2.218282468E0,2.493888347E0,2.441211365E0,4.135186710E0
1.298481609E2,-1.401761779E0,2.068142050E0,2.336705250E0,3.420868172E0
1.298581639E2,-3.130903316E-1,1.191863694E0,2.308168498E0,2.616525642E0
1.298681679E2,7.533578959E-1,-4.298147893E-1,2.232085698E0,2.394680654E0
1.298781709E2,1.947825940E0,-1.827527372E0,3.260558306E0,4.214869233E0
1.298881739E2,3.517257797E0,-2.915233444E0,5.745509183E0,7.340338155E0
1.298981779E2,4.624890304E0,-2.735590022E0,7.049535338E0,8.863916266E0
1.299081809E2,4.931855092E0,-1.215964748E0,5.390052266E0,7.406377546E0
1.299181849E2,4.614838063E0,-4.458911240E-2,2.518571198E0,5.257558313E0
1.299281879E2,3.934337351E0,8.048230416E-1,2.197325170E-2,4.015872675E0
1.299381909E2,2.948490945E0,1.756646839E0,-1.409019928E0,3.710086808E0
1.299481949E2,1.907386597E0,2.634534348E0,-1.774308354E0,3.705005397E0
1.299581979E2,9.941085219E-1,3.450488734E0,-1.416411832E0,3.860096726E0
1.299682019E2,1.204201904E-1,4.077590919E0,-1.045312736E0,4.211166992E0
1.299782049E2,-5.375988543E-1,4.286086841E0,-1.167731212E0,4.474723357E0
1.299882079E2,-1.034537048E0,3.931999342E0,-1.620625546E0,4.376906772E0
1.299982119E2,-1.081075622E0,3.089292775E0,-2.272093078E0,3.984326958E0
1.300082149E2,-7.520191759E-1,2.094340500E0,-2.461807013E0,3.318476870E0
1.300182189E2,-3.783943748E-1,1.116769658E0,-2.065723788E0,2.378565017E0
1.300282219E2,-9.869690716E-2,5.942490184E-1,-1.460160407E0,1.579538347E0
1.300382259E2,-6.913221538E-2,2.368894172E-1,-9.196714202E-1,9.522034343E-1
1.300482289E2,-1.898833582E-1,1.887142074E-1,-4.848536070E-1,5.538517509E-1
1.300582319E2,-5.250250018E-1,1.679723793E-1,-2.630495676E-1,6.107872361E-1
1.300682359E2,-7.622401088E-1,2.391879576E-1,-3.772829653E-1,8.834949341E-1
1.300782393E2,-1.049985684E0,4.798634470E-1,-4.968373293E-1,1.256815896E0
1.300882433E2,-1.334495703E0,5.929480129E-1,-8.534924872E-1,1.691424120E0
1.300982463E2,-1.407865980E0,5.967826170E-1,-1.434394213E0,2.096597927E0
1.301082493E2,-1.246384010E0,3.379281342E-1,-2.152507432E0,2.510170665E0
1.301182533E2,-8.580096075E-1,-1.816191959E-1,-2.814406981E0,2.947889529E0
1.301282563E2,-1.960086089E-1,-8.166794407E-1,-3.296421911E0,3.401732220E0
1.301382603E2,7.362319860E-1,-1.323568718E0,-3.605842822E0,3.911006795E0
1.301482633E2,1.745889424E0,-1.575553308E0,-3.859659344E0,4.519675692E0
1.301582663E2,2.673986974E0,-1.435313103E0,-3.977301230E0,5.002924656E0
1.301682703E2,3.426108476E0,-8.212589800E-1,-3.933395072E0,5.280557016E0
1.301782733E2,4.060469686E0,2.652986991E-1,-3.723647553E0,5.515736449E0
1.301882773E2,4.910022758E0,1.110137746E0,-3.316346591E0,6.028174185E0
1.301982803E2,5.925557232E0,1.367192456E0,-2.642238640E0,6.630450117E0
1.302082833E2,6.738623679E0,1.238771812E0,-1.971664746E0,7.129590911E0
1.302182873E2,7.145409209E0,9.106167144E-1,-1.134293178E0,7.291962464E0
1.302282903E2,6.676292360E0,2.869556165E-1,-8.106725961E-2,6.682948085E0
1.302382943E2,6.083329729E0,-4.140226293E-1,7.379063362E-1,6.141890677E0
1.302482973E2,5.611669925E0,-1.121319961E0,1.525594112E0,5.922468675E0
1.302583003E2,5.191680797E0,-1.875047693E0,1.603082291E0,5.747975834E0
1.302683043E2,5.186696631E0,-2.822466198E0,-3.578086674E-2,5.905033247E0
1.302783073E2,5.312392471E0,-3.872382300E0,-3.735654810E0,7.561215201E0
1.302883113E2,5.578933704E0,-4.688414454E0,-9.158718410E0,1.170418106E1
1.302983143E2,5.825486814E0,-4.456862376E0,-1.306647578E1,1.498441551E1
1.303083173E2,6.368552231E0,-3.239931083E0,-1.186292116E1,1.384862843E1
1.303183213E2,6.760693409E0,-2.323050247E0,-7.457097963E0,1.033014268E1
1.303283243E2,6.347694628E0,-1.945065762E0,-4.583049383E0,8.067270266E0
1.303383283E2,5.105391097E0,-1.791952327E0,-4.016378757E0,6.738502038E0
1.303483313E2,3.064557883E0,-1.964063950E0,-3.645141959E0,5.151322366E0
1.303583343E2,1.494740402E0,-2.244702820E0,-2.107710743E0,3.422774342E0
1.303683383E2,1.067686375E0,-2.242006084E0,6.476036918E-1,2.566307857E0
1.303783413E2,1.324902761E0,-2.225337426E0,3.549939348E0,4.394264825E0
1.303883453E2,1.761656148E0,-2.286640220E0,5.237553374E0,5.980311131E0
1.303983483E2,2.304461364E0,-2.342848919E0,5.460348662E0,6.372981307E0
1.304083513E2,2.546181458E0,-2.617041233E0,5.553877215E0,6.646615451E0
1.304183553E2,2.220367293E0,-3.311693376E0,5.910400665E0,7.129528733E0
1.304283583E2,1.661222911E0,-3.938912505E0,6.232864083E0,7.557994969E0
1.304383623E2,1.095370018E0,-4.412749227E0,5.989699434E0,7.519886337E0
1.304483653E2,5.445166951E-1,-4.533176726E0,5.779914200E0,7.365704164E0
1.304583683E2,-4.638011456E-2,-4.483728577E0,5.594593717E0,7.169759545E0
1.304683723E2,-5.074514875E-1,-4.348034583E0,5.862403210E0,7.316466575E0
1.304783753E2,-6.925793052E-1,-3.923499829E0,6.424538151E0,7.559643342E0
1.304883793E2,-1.035235790E0,-3.192023676E0,6.684806491E0,7.479797197E0
1.304983823E2,-1.584566206E0,-2.235708048E0,6.936873525E0,7.458515592E0
1.305083853E2,-1.954994626E0,-1.033169677E0,7.240334662E0,7.570461650E0
1.305183893E2,-1.840393877E0,4.986546439E-1,6.269465899E0,6.553007610E0
1.305283923E2,-1.788617075E0,1.694306749E0,4.610940017E0,5.227867083E0
1.305383963E2,-4.560202557E-1,3.121323822E0,-9.695589870E-2,3.155949512E0
1.305483993E2,1.673903767E0,4.366636915E0,-6.572907740E0,8.066758204E0
1.305584023E2,1.382984616E0,3.869318359E0,-4.288499987E0,5.939318408E0
1.305684063E2,-4.664426252E-1,2.749849042E0,3.609416056E-1,2.812386410E0
1.305784093E2,-1.673034871E0,2.016531016E0,3.983513896E0,4.768000208E0
1.305884133E2,-2.034091959E0,1.618198221E0,6.641490902E0,7.132005116E0
1.305984163E2,-1.994333524E0,1.538052775E0,8.370245937E0,8.740937569E0
1.306084193E2,-2.040350234E0,1.573377559E0,9.230346801E0,9.583206566E0
1.306184233E2,-2.553998893E0,1.668326401E0,9.151639770E0,9.646695486E0
1.306284263E2,-3.378299010E0,1.852268111E0,8.513935415E0,9.345100192E0
1.306384303E2,-4.049476921E0,2.095278978E0,7.847000828E0,9.075454772E0
1.306484333E2,-4.754766026E0,2.264723101E0,7.180291944E0,8.904682088E0
1.306584363E2,-5.434713884E0,2.432834060E0,6.577182055E0,8.872097855E0
1.306684403E2,-5.994547945E0,2.583470614E0,5.805499277E0,8.735716762E0
1.306784433E2,-6.498235288E0,2.845049899E0,5.086925590E0,8.729157046E0
1.306884473E2,-6.922234436E0,3.119029375E0,4.388825344E0,8.769689945E0
1.306984503E2,-7.199904674E0,3.360949736E0,3.706323715E0,8.767636279E0
1.307084533E2,-7.375207123E0,3.470590292E0,3.052772820E0,8.703912854E0
1.307184573E2,-7.417099500E0,3.379984762E0,2.428154241E0,8.504915931E0
1.307284603E2,-7.391350701E0,2.964410866E0,1.554289323E0,8.113914731E0
1.307384643E2,-7.101498958E0,2.171643614E0,1.133865747E-1,7.426989966E0
1.307484673E2,-6.269371174E0,1.017578076E0,-1.262989225E0,6.475771911E0
1.307584703E2,-4.951992903E0,-9.087649012E-1,-4.443923949E0,6.715396297E0
1.307684743E2,-1.814566141E0,-4.100531884E0,-1.261837441E1,1.339142953E1
1.307784773E2,5.606759434E0,-6.785972092E0,-2.232712051E1,2.399969748E1
1.307884813E2,1.433130103E1,-6.963973616E0,-2.155475478E1,2.680467443E1
1.307984843E2,1.612092792E1,-6.726221734E0,-1.062346932E1,2.044466865E1
1.308084873E2,1.245570604E1,-7.261203960E0,-4.600758845E0,1.513395777E1
1.308184913E2,6.774012197E0,-7.478852529E0,-4.018921418E0,1.086150108E1
1.308284943E2,3.343475332E0,-5.376486726E0,-5.365016828E0,8.298725346E0
1.308384983E2,2.507183161E0,-1.901551368E0,-5.269546999E0,6.137588336E0
1.308485013E2,2.206688609E0,1.397026119E0,-3.260430837E0,4.177507132E0
1.308585043E2,1.806317182E0,3.360049265E0,4.899966717E-4,3.814801838E0
1.308685083E2,9.768513420E-1,2.999550294E0,4.002939224E0,5.096573647E0
1.308785113E2,-5.640238836E-1,1.755176264E-1,7.307902747E0,7.331737307E0
1.308885153E2,-1.950042035E0,-3.355759163E0,8.767896363E0,9.588523876E0
1.308985183E2,-1.877715778E0,-5.498615765E0,8.753176582E0,1.050612641E1
1.309085213E2,-1.247247351E0,-7.104726622E0,8.336963586E0,1.102441509E1
1.309185253E2,-6.096473685E-1,-8.121434632E0,6.962660916E0,1.071485032E1
1.309285283E2,-2.433959064E-1,-7.408415800E0,3.818497285E0,8.338152538E0
1.309385323E2,-3.201812500E-1,-4.498709144E0,1.279877154E0,4.688175074E0
1.309485353E2,-1.776157243E0,-1.793813496E0,1.195968586E0,2.793356810E0
1.309585383E2,-3.103048057E0,3.676659036E-1,1.652954071E0,3.535016637E0
1.309685423E2,-3.722210015E0,2.310765831E0,3.131454708E0,5.385210740E0
1.309785453E2,-3.910696473E0,3.489634674E0,4.789379204E0,7.099947199E0
1.309885493E2,-3.673996798E0,3.702912449E0,5.709812517E0,7.733807087E0
1.309985523E2,-3.201617495E0,3.328871326E0,6.033787440E0,7.598574193E0
1.310085553E2,-2.563003605E0,2.776116489E0,5.932794916E0,7.033766115E0
1.310185593E2,-1.710068504E0,2.168469161E0,5.496475099E0,6.151246321E0
1.310285623E2,-6.159097365E-1,1.555994956E0,5.192135711E0,5.455157041E0
1.310385663E2,6.526553938E-1,6.200071728E-1,4.901574701E0,4.983553201E0
1.310485693E2,1.839510217E0,-5.893578225E-1,4.421699267E0,4.825201021E0
1.310585723E2,3.004104105E0,-1.545868163E0,4.288143015E0,5.459168468E0
1.310685763E2,4.073204922E0,-2.393829038E0,5.146087718E0,6.985959820E0
1.310785789E2,5.448891043E0,-3.190830844E0,7.709557346E0,9.965394601E0
1.310885829E2,6.811630259E0,-2.764310376E0,7.844968336E0,1.075096493E1
1.310985859E2,7.052171263E0,-1.440001985E0,5.133836632E0,8.840984323E0
1.311085889E2,6.017675437E0,8.239896297E-2,9.463286570E-1,6.092187225E0
1.311185929E2,4.883747418E0,1.712186365E0,-3.971131833E0,6.523224588E0
1.311285959E2,3.471138761E0,2.810756564E0,-7.460142024E0,8.694991419E0
1.311385999E2,2.393147545E0,3.156095459E0,-7.901648905E0,8.838786633E0
1.311486029E2,2.195901373E0,2.990871856E0,-5.598545265E0,6.716472764E0
1.311586059E2,2.401039532E0,2.782157832E0,-1.843420104E0,4.111397660E0
1.311686099E2,2.296729883E0,2.527266008E0,1.534128124E0,3.743740206E0
1.311786129E2,1.874648036E0,2.185144250E0,3.067753386E0,4.207169059E0
1.311886169E2,1.283950032E0,1.670129682E0,3.692989140E0,4.251591422E0
1.311986199E2,7.331718457E-1,1.383715518E0,3.466561561E0,3.803847873E0
1.312086229E2,3.982597053E-2,1.378718487E0,3.102008715E0,3.394835613E0
1.312186269E2,-6.025707757E-1,1.644252829E0,2.731769451E0,3.244876460E0
1.312286299E2,-1.007010988E0,1.844946227E0,2.645697268E0,3.378995671E0
1.312386339E2,-1.405974698E0,1.796712545E0,2.310122638E0,3.246784166E0
1.312486369E2,-2.085049859E0,1.509145310E0,2.181325434E0,3.373889910E0
1.312586399E2,-2.562303693E0,1.342897274E0,1.534108828E0,3.274486708E0
1.312686439E2,-2.835704294E0,1.280080052E0,4.708663362E-1,3.146671081E0
1.312786469E2,-2.927313792E0,1.335968909E0,-8.800813848E-1,3.335943975E0
1.312886509E2,-2.911381883E0,1.405625619E0,-2.180855902E0,3.899751315E0
1.312986539E2,-2.668186536E0,1.376662606E0,-2.820658824E0,4.119530983E0
1.313086579E2,-2.009229598E0,1.189757527E0,-2.647777122E0,3.530332880E0
1.313186609E2,-1.085237378E0,7.359299773E-1,-2.045347264E0,2.429563444E0
1.313286639E2,-5.206360817E-2,1.682530457E-1,-1.417250907E0,1.428152597E0
1.313386679E2,7.635826296E-1,-4.251820403E-1,-9.645162021E-1,1.301587378E0
1.313486709E2,1.453109688E0,-1.065602428E0,-6.719241621E-1,1.923153239E0
1.313586749E2,2.027086410E0,-1.601671650E0,-7.013296634E-1,2.676993591E0
1.313686779E2,2.584680988E0,-1.932198379E0,-1.321473661E0,3.487156294E0
1.313786809E2,3.131129018E0,-1.958471088E0,-2.865658411E0,4.674566938E0
1.313886849E2,3.675981928E0,-1.669184187E0,-5.121505439E0,6.521413723E0
1.313986879E2,4.122014555E0,-1.183658881E0,-6.888166219E0,8.114116477E0
1.314086919E2,4.606061684E0,-6.126601464E-1,-7.188039504E0,8.559151162E0
1.314186949E2,4.889722395E0,-2.698589426E-1,-6.412422720E0,8.068542253E0
1.314286979E2,4.965188314E0,-2.578487617E-1,-5.361529548E0,7.312016143E0
1.314387019E2,4.996831107E0,-6.133945566E-1,-4.714036369E0,6.896862539E0
1.314487049E2,5.084759781E0,-1.296454595E0,-5.423690128E0,7.546654302E0
1.314587089E2,5.738999478E0,-2.125306184E0,-8.129760482E0,1.017575780E1
1.314687119E2,6.954737939E0,-2.924021224E0,-1.062933992E1,1.303461342E1
1.314787149E2,8.609190066E0,-3.200493953E0,-9.881185173E0,1.349070552E1
1.314887189E2,9.798497357E0,-3.155081552E0,-6.554372651E0,1.220347864E1
1.314987219E2,9.789159354E0,-3.271937572E0,-3.399616789E0,1.086695038E1
1.315087259E2,9.512825789E0,-3.250271884E0,-1.324635835E0,1.013966380E1
1.315187289E2,9.208023301E0,-3.319249148E0,-1.158386411E-1,9.788693816E0
1.315287329E2,8.768318532E0,-3.364228270E0,1.007951220E0,9.445496672E0
1.315387359E2,8.184246007E0,-3.158970535E0,2.129704460E0,9.027547764E0
1.315487389E2,7.550462794E0,-2.911400009E0,3.291271391E0,8.736029178E0
1.315587429E2,7.091354039E0,-2.905730549E0,4.435428822E0,8.854580790E0
1.315687459E2,6.750694671E0,-2.914476814E0,5.650201907E0,9.273124351E0
1.315787499E2,6.437707835E0,-3.094145964E0,6.727276572E0,9.811935155E0
1.315887529E2,6.057639987E0,-3.379911672E0,7.448090912E0,1.017805794E1
1.315987559E2,5.844821218E0,-3.661415344E0,7.881977702E0,1.047346504E1
1.316087599E2,5.786592305E0,-3.827338275E0,8.408153436E0,1.090092716E1
1.316187629E2,5.813233974E0,-3.777166241E0,8.578578722E0,1.102962769E1
1.316287669E2,5.389320195E0,-3.497897959E0,8.570062838E0,1.071102420E1
1.316387699E2,5.204226583E0,-2.902427457E0,8.403786736E0,1.030202363E1
1.316487729E2,5.277714390E0,-1.914957279E0,8.550289893E0,1.022882143E1
1.316587769E2,5.448098745E0,-1.058632547E0,9.124749595E0,1.068005328E1
1.316687799E2,5.291203331E0,-4.537720013E-1,9.300936728E0,1.071028318E1
1.316787839E2,5.195419507E0,-3.041078389E-2,9.469610188E0,1.080124186E1
1.316887869E2,4.941740395E0,5.410709310E-1,9.088036097E0,1.035885882E1
1.316987909E2,5.259637138E0,1.341975169E0,6.783746057E0,8.688146565E0
1.317087939E2,6.211943330E0,2.530242240E0,3.168292167E0,7.418115730E0
1.317187969E2,5.823564835E0,3.228486328E0,1.111978157E0,6.750816749E0
1.317288009E2,4.135788256E0,3.037398736E0,2.193980855E0,5.580688808E0
1.317388039E2,3.713963979E0,2.753340999E0,4.519055116E0,6.465003808E0
1.317488079E2,3.608913487E0,2.372570901E0,7.603478329E0,8.744497238E0
1.317588109E2,2.506278012E0,1.623235012E0,1.018496323E1,1.061366088E1
1.317688139E2,1.343215948E0,1.029670703E0,1.201123930E1,1.212989366E1
1.317788179E2,5.754089972E-1,7.786532432E-1,1.349222792E1,1.352692170E1
1.317888209E2,-3.385768828E-1,8.892761314E-1,1.398933013E1,1.402165482E1
1.317988249E2,-9.499895257E-1,1.634344722E0,1.335613047E1,1.348924697E1
1.318088279E2,-1.368307812E0,2.588512083E0,1.180170900E1,1.215948175E1
1.318188309E2,-2.179286802E0,3.135920811E0,1.012610165E1,1.082225600E1
1.318288349E2,-3.017141350E0,3.268113493E0,8.907589853E0,9.956347961E0
1.318388379E2,-3.748818939E0,2.894174112E0,8.060511323E0,9.348889240E0
1.318488419E2,-4.399160590E0,2.113184322E0,7.750201342E0,9.158809023E0
1.318588449E2,-5.067263158E0,9.411122829E-1,7.963153428E0,9.485497391E0
1.318688489E2,-5.665598211E0,-2.303200704E-1,7.927163815E0,9.746382743E0
1.318788519E2,-6.289501968E0,-1.366891909E0,6.775679823E0,9.345376694E0
1.318888549E2,-7.022850984E0,-2.239901086E0,4.327451214E0,8.547773209E0
1.318988589E2,-7.638905439E0,-3.075387511E0,1.122011394E0,8.310823920E0
1.319088619E2,-7.312275295E0,-3.175928630E0,-9.209165847E-1,8.025209032E0
1.319188659E2,-5.816543498E0,-2.281015783E0,-1.734758956E0,6.484180743E0
1.319288689E2,-4.293919771E0,-1.452577592E0,-2.227854945E0,5.050848079E0
1.319388719E2,-2.987535435E0,-9.796395868E-1,-2.056901070E0,3.757113747E0
1.319488759E2,-2.346656772E0,-8.027116120E-1,-2.319339019E0,3.395655669E0
1.319588789E2,-2.339137545E0,-6.262116534E-1,-2.745959182E0,3.661146995E0
1.319688829E2,-2.909560475E0,-4.287014794E-1,-3.580279380E0,4.633327914E0
1.319788859E2,-2.852370028E0,1.044458896E-1,-5.482326007E0,6.180843160E0
1.319888899E2,-1.248960586E0,1.289465418E0,-7.717677959E0,7.923709781E0
1.319988929E2,1.444259050E0,2.490242608E0,-9.148884562E0,9.591104273E0
1.320088959E2,4.671078629E0,3.192206694E0,-7.681846806E0,9.540436546E0
1.320188999E2,7.929593334E0,3.103909060E0,-4.663940349E0,9.709018563E0
1.320289029E2,9.898363123E0,1.804409820E0,-2.732606188E0,1.042595914E1
1.320389069E2,1.037760793E1,-1.626636922E-2,-2.116671309E0,1.059128455E1
1.320489099E2,1.021038341E1,-1.228930364E0,-2.259246307E0,1.052931114E1
1.320589129E2,9.989343460E0,-1.285049016E0,-2.836014197E0,1.046333170E1
1.320689169E2,9.848778734E0,-2.384886307E-1,-3.680575793E0,1.051674653E1
1.320789200E2,9.347335553E0,1.501274958E0,-3.685863723E0,1.015933560E1
1.320889240E2,8.225051386E0,3.659858231E0,-1.043287406E0,9.062807578E0
1.320989270E2,6.688062805E0,5.521973637E0,3.789393353E0,9.464770410E0
1.321089310E2,4.516384985E0,5.174594064E0,8.663930529E0,1.105612271E1
1.321189340E2,1.803683303E0,2.079074589E0,1.216949068E1,1.247687172E1
1.321289370E2,-5.533696720E-1,-2.706401306E0,1.328443893E1,1.356860876E1
1.321389410E2,-1.618656935E0,-6.645760539E0,1.189112345E1,1.371805381E1
1.321489440E2,-1.942117011E0,-1.007629857E1,9.623577901E0,1.406829283E1
1.321589480E2,-2.590079722E0,-1.618175534E1,-7.829938653E0,1.816220411E1
1.321689510E2,-4.134792183E0,-2.495629297E1,-2.868734748E1,3.824757470E1
1.321789540E2,-7.127893875E0,-2.035417640E1,-6.454496945E0,2.251132823E1
1.321889580E2,-6.814583103E0,-1.070398314E1,4.657131851E0,1.351675534E1
1.321989610E2,-6.540493115E0,-4.227349806E0,8.760455196E0,1.172152344E1
1.322089650E2,-6.202607666E0,8.416587460E-1,1.078404322E1,1.246901437E1
1.322189680E2,-5.291636025E0,5.157320804E0,1.168094529E1,1.382186140E1
1.322289720E2,-4.732548069E0,7.742968921E0,1.174989331E1,1.484623090E1
1.322389750E2,-3.808423409E0,8.705463887E0,1.122321706E1,1.470543408E1
1.322489780E2,-2.882429979E0,8.586911590E0,9.768823907E0,1.332191329E1
1.322589820E2,-2.490072746E0,7.981372182E0,7.903491948E0,1.150512708E1
1.322689850E2,-2.311975328E0,7.801573225E0,5.789911770E0,9.986633717E0
1.322789890E2,-2.144210963E0,7.261991580E0,3.709703990E0,8.431848318E0
1.322889920E2,-2.315856125E0,5.132284781E0,1.889510196E0,5.939173802E0
1.322989960E2,-2.065681834E0,2.612546479E0,-3.481205620E-2,3.330713500E0
1.323089990E2,-1.286322978E0,-5.369205773E-2,-1.748796952E0,2.171589376E0
1.323190020E2,5.157024935E-2,-2.732804993E0,-2.146132797E0,3.475164544E0
1.323290060E2,1.559750623E0,-4.858502356E0,-1.168571968E0,5.234828325E0
1.323390090E2,3.274889832E0,-5.972082358E0,7.101994510E-1,6.847996376E0
1.323490130E2,5.376982570E0,-5.706975448E0,3.430491257E0,8.558608565E0
1.323590160E2,6.521692563E0,-5.148510219E0,1.017378569E1,1.313565935E1
1.323690190E2,6.327814679E0,-2.402816209E0,1.080121064E1,1.274680021E1
1.323790230E2,5.615315664E0,-4.770351487E-1,6.113196722E0,8.314475732E0
1.323890260E2,4.823545947E0,1.346555293E-1,2.114769502E0,5.268489125E0
1.323990300E2,3.784977536E0,1.220523822E0,-2.840652793E0,4.887232513E0
1.324090330E2,2.466259083E0,2.543587341E0,-9.445242501E0,1.008785787E1
1.324190370E2,1.594070709E0,3.039358138E0,-1.237704345E1,1.284406337E1
1.324290400E2,2.498697389E0,2.891225946E0,-9.783530824E0,1.050334002E1
1.324390430E2,3.728022147E0,2.631501982E0,-6.014348372E0,7.549525690E0
1.324490470E2,4.211305338E0,2.455635277E0,-2.534572396E0,5.494478546E0
1.324590500E2,3.901695270E0,2.042475112E0,5.404856247E-1,4.437009722E0
1.324690540E2,2.812173344E0,1.362031118E0,1.910539415E0,3.662459357E0
1.324790570E2,1.843507958E0,1.010523995E0,2.621859924E0,3.360629375E0
1.324890600E2,1.180225689E0,1.062118072E0,2.705592052E0,3.137077593E0
1.324990640E2,8.693470663E-1,1.442891679E0,1.473255393E0,2.237896819E0
1.325090670E2,2.228173618E-1,1.770711147E0,8.161935371E-1,1.962456988E0
1.325190710E2,-5.111558448E-1,1.992931069E0,6.479659268E-1,2.157061517E0
1.325290740E2,-1.132405405E0,2.061845183E0,4.409379476E-1,2.393318582E0
1.325390780E2,-1.503807387E0,2.101957083E0,-4.104669374E-1,2.616895745E0
1.325490810E2,-1.849082986E0,2.064055431E0,-1.239530781E0,3.035765022E0
