"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.297613932E2,2.270228840E0,-2.535409425E0,2.814301146E0,4.416166989E0
1.297713962E2,1.012700621E0,-2.671329122E0,2.241017320E0,3.630939335E0
1.297814003E2,6.912221664E-1,-1.611075727E0,2.199338366E0,2.812550859E0
1.297914042E2,1.684349233E0,5.280070817E-1,2.449792739E0,3.019488083E0
1.298014072E2,4.089360487E0,2.658181073E0,1.880912597E0,5.227487733E0
1.298114113E2,4.974195365E0,3.711211987E0,1.231380493E0,6.327085574E0
1.298214153E2,4.460269256E0,3.838279000E0,6.963032506E-1,5.925472617E0
1.298314183E2,3.449087741E0,3.289581546E0,-1.148042321E-1,4.767675849E0
1.298414222E2,2.751956379E0,2.819465407E0,-8.131769586E-1,4.022922552E0
1.298514263E2,2.542547413E0,2.349215952E0,-1.366231466E0,3.721552278E0
1.298614302E2,2.388058713E0,1.860623197E0,-1.643744121E0,3.444798664E0
1.298714332E2,2.260502581E0,1.552931600E0,-1.672202520E0,3.212122311E0
1.298814373E2,2.071812055E0,1.365114355E0,-1.610989335E0,2.958247628E0
1.298914413E2,1.710939739E0,1.358749076E0,-1.486975592E0,2.642841322E0
1.299014443E2,1.148989278E0,1.427691257E0,-1.466454788E0,2.347119156E0
1.299114483E2,6.789626017E-1,1.576764851E0,-1.742117385E0,2.445843534E0
1.299214523E2,4.213681939E-1,1.816522327E0,-2.400375873E0,3.039590244E0
1.299314553E2,4.031409609E-1,1.999059536E0,-3.137536397E0,3.742044402E0
1.299414592E2,4.363610396E-1,2.059427360E0,-3.666356534E0,4.227744344E0
1.299514633E2,2.500728419E-1,1.825846297E0,-3.840712611E0,4.259967663E0
1.299614673E2,5.519566923E-2,1.353441558E0,-3.676757854E0,3.918341349E0
1.299714702E2,-7.428448945E-2,8.548670214E-1,-3.131776890E0,3.247205305E0
1.299814743E2,-1.820048198E-1,3.558621293E-1,-2.566350844E0,2.597290947E0
1.299914783E2,-1.574280953E-1,-2.226455998E-1,-2.310015634E0,2.326053932E0
1.300014813E2,1.327873439E-2,-7.816464329E-1,-2.546282615E0,2.663588299E0
1.300114852E2,1.592701145E-1,-1.095706818E0,-2.982157751E0,3.181069828E0
1.300214893E2,5.466295865E-1,-1.022590894E0,-3.151189353E0,3.357750792E0
1.300314923E2,1.279890164E0,-8.424381799E-1,-2.876445647E0,3.259104244E0
1.300414962E2,1.951522842E0,-9.813767946E-1,-2.338027305E0,3.199673967E0
1.300515003E2,2.441679874E0,-7.468326956E-1,-1.781399272E0,3.113349169E0
1.300615033E2,2.949471231E0,-9.763095975E-3,-1.561381703E0,3.337272641E0
1.300715073E2,3.505694344E0,6.838371330E-1,-1.457757932E0,3.857795257E0
1.300815112E2,3.916985739E0,1.267696234E0,-9.655919436E-1,4.228734896E0
1.300915153E2,4.357999408E0,1.526953005E0,-2.468615511E-1,4.624357787E0
1.301015183E2,5.015193118E0,1.420671675E0,3.762692043E-1,5.226093046E0
1.301115222E2,5.935842485E0,7.504404277E-1,7.045342299E-1,6.024429875E0
1.301215263E2,6.961027789E0,-5.205396026E-1,8.420239046E-1,7.031064898E0
1.301315293E2,8.149855024E0,-1.815503742E0,8.481713748E-1,8.392591103E0
1.301415333E2,9.436588622E0,-2.508926216E0,5.903267062E-1,9.782249292E0
1.301515372E2,1.056713607E1,-2.580797267E0,-1.525605807E-1,1.087879378E1
1.301615403E2,1.148886308E1,-2.618862641E0,-1.128548874E0,1.183748449E1
1.301715443E2,1.214068730E1,-2.897204139E0,-1.807865232E0,1.261183795E1
1.301815482E2,1.153589224E1,-2.439019829E0,-8.146004047E0,1.433119009E1
1.301915523E2,7.750498381E0,-1.612386673E0,-2.521135553E1,2.642503479E1
1.302015553E2,5.736346012E0,-6.207310581E-1,-1.237807957E1,1.365678683E1
1.302115592E2,5.194548272E0,-4.078579098E-1,-1.214482040E0,5.350200599E0
1.302215633E2,3.997299000E0,-1.236727626E0,2.278243326E-1,4.190441318E0
1.302315663E2,3.261130456E0,-2.228439374E0,1.320658998E0,4.164739378E0
1.302415703E2,2.816452045E0,-3.037081817E0,1.977131892E0,4.589697005E0
1.302515742E2,2.410847359E0,-3.959537973E0,2.367659240E0,5.205375705E0
1.302615772E2,2.049245895E0,-5.009561080E0,2.535839195E0,5.977088871E0
1.302715813E2,1.748240882E0,-6.157068965E0,2.545071364E0,6.887904810E0
1.302815852E2,1.143730000E0,-7.672376656E0,2.847420360E0,8.263249032E0
1.302915893E2,1.710278419E-1,-9.214257018E0,3.200311520E0,9.755704830E0
1.303015923E2,-7.662951529E-1,-1.001648390E1,3.016056983E0,1.048874433E1
1.303115963E2,-1.481912488E0,-9.496462941E0,1.783762132E0,9.775514327E0
1.303216002E2,-1.767960032E0,-7.454788313E0,-4.999685133E-1,7.677859075E0
1.303316033E2,-1.643158815E0,-5.166941813E0,-3.045545661E0,6.218730334E0
1.303416073E2,-2.128095891E0,-3.920601949E0,-2.849962145E0,5.293599531E0
1.303516112E2,-2.790837439E0,-3.360435181E0,-5.965611171E-1,4.408762115E0
1.303616142E2,-3.307833045E0,-2.826370384E0,1.291041827E0,4.538382751E0
1.303716183E2,-3.724675201E0,-2.209246473E0,2.781507622E0,5.146917523E0
1.303816223E2,-4.052406376E0,-1.580237512E0,3.856962608E0,5.813373254E0
1.303916252E2,-4.301154531E0,-9.446896094E-1,4.496370842E0,6.293625308E0
1.304016293E2,-4.529735055E0,-2.860329258E-1,4.955022930E0,6.719565964E0
1.304116333E2,-4.670736567E0,3.814758575E-1,5.166163548E0,6.974994603E0
1.304216372E2,-4.806028858E0,9.020704240E-1,5.156112185E0,7.106133780E0
1.304316402E2,-4.843106638E0,1.366483773E0,4.838190883E0,6.980762912E0
1.304416443E2,-4.740708443E0,1.813126849E0,4.036150532E0,6.484771131E0
1.304516483E2,-4.576139728E0,2.221711568E0,3.257715390E0,6.040676010E0
1.304616512E2,-4.466554720E0,2.442364436E0,2.940654799E0,5.879005507E0
1.304716553E2,-4.508098018E0,2.488215963E0,3.290580250E0,6.110817032E0
1.304816593E2,-4.835402931E0,2.334534178E0,3.982228678E0,6.685006850E0
1.304916623E2,-5.661337929E0,1.962840128E0,4.680912477E0,7.603580087E0
1.305016662E2,-6.659727783E0,1.595044416E0,5.558728065E0,8.820181321E0
1.305116703E2,-7.751133388E0,1.330673085E0,6.151557380E0,9.984609049E0
1.305216733E2,-8.604412891E0,1.198660498E0,6.418686258E0,1.080149256E1
1.305316772E2,-9.123776618E0,1.153780779E0,6.191713718E0,1.108656072E1
1.305416813E2,-9.629719816E0,1.596233155E0,5.696543430E0,1.130177292E1
1.305516853E2,-1.009870978E1,1.762651929E0,5.102721258E0,1.145114166E1
1.305616883E2,-1.036394182E1,1.920325608E0,4.614854143E0,1.150633822E1
1.305716922E2,-1.031783068E1,2.014740599E0,4.029426234E0,1.125846728E1
1.305816963E2,-9.797778735E0,2.078033200E0,3.245955470E0,1.052857621E1
1.305916993E2,-9.144542420E0,2.067340981E0,2.239743357E0,9.639139231E0
1.306017032E2,-8.667598488E0,1.807360325E0,1.125705957E0,8.925302728E0
1.306117073E2,-8.116308963E0,1.284953122E0,-4.334212788E-1,8.228817030E0
1.306217103E2,-7.272353430E0,-7.275865853E-2,-3.981604196E0,8.291296051E0
1.306317143E2,-6.610545098E0,-3.747438412E0,-2.581487940E1,2.691004644E1
1.306417183E2,7.660618490E-1,-9.307323641E0,-4.353359642E1,4.452400635E1
1.306517223E2,1.520950838E1,-7.208764375E0,-1.774023010E0,1.692461482E1
1.306617253E2,1.815565138E1,-2.888585343E0,1.021668203E1,2.103217046E1
1.306717292E2,2.829002918E1,-2.501022534E0,-9.589891215E-1,2.841655371E1
1.306817333E2,3.590970429E1,-3.471642791E0,1.353761255E0,3.610251841E1
1.306917363E2,3.098142770E1,-3.245582417E0,-6.272787702E-1,3.115728079E1
1.307017402E2,2.096800774E1,1.118045520E0,-3.102487017E0,2.122575794E1
1.307117443E2,9.089833531E0,6.112814314E0,-5.216303422E0,1.213265815E1
1.307217473E2,2.628042185E0,6.856262641E0,-6.062358105E0,9.521928845E0
1.307317513E2,-1.101645250E0,4.970470104E0,-4.745595546E0,6.959875889E0
1.307417552E2,-3.859853472E0,1.343303656E0,-2.160637400E0,4.622908988E0
1.307517583E2,-5.771300667E0,-3.732323944E0,-7.037287760E-1,6.908935345E0
1.307617623E2,-8.232176219E0,-8.650803530E0,-3.174604236E0,1.235650594E1
1.307717662E2,-8.843961622E0,-1.227015985E1,-7.531635929E0,1.689668665E1
1.307817703E2,-4.309000325E0,-1.306008360E1,-1.706686474E0,1.385806791E1
1.307917733E2,1.114350665E-1,-1.347675853E1,4.014341587E0,1.406237450E1
1.308017773E2,1.933797593E0,-1.115997007E1,5.790938541E0,1.272082836E1
1.308117812E2,-1.567615128E-1,-5.971029859E0,6.466321185E0,8.802901875E0
1.308217843E2,-2.411544347E0,-1.725199344E0,9.723331400E0,1.016538403E1
1.308317883E2,-4.318151218E0,1.243572376E0,1.299029007E1,1.374556431E1
1.308417922E2,-5.658488581E0,1.975700494E0,7.136157160E0,9.319153635E0
1.308517952E2,-6.043276886E0,2.440604424E0,3.847886560E0,7.568617870E0
1.308617993E2,-6.758758566E0,2.776433408E0,3.084054254E0,7.931001858E0
1.308718033E2,-7.673088847E0,2.725816401E0,2.717990488E0,8.584511622E0
1.308818072E2,-8.455234047E0,2.336849091E0,2.467646627E0,9.112690401E0
1.308918097E2,-9.035340405E0,1.743372490E0,2.433466144E0,9.518323453E0
1.309018137E2,-9.200121959E0,5.115921932E-1,2.593635414E0,9.572403841E0
1.309118177E2,-7.983282468E0,-1.318261786E0,2.367263968E0,8.430572447E0
1.309218207E2,-6.329001079E0,-2.945947698E0,2.251236498E0,7.335047939E0
1.309318247E2,-4.945321814E0,-4.355124332E0,2.447073199E0,7.029330198E0
1.309418287E2,-3.780346541E0,-5.036026163E0,2.764462988E0,6.877124043E0
1.309518317E2,-2.751139230E0,-4.593166235E0,2.896929320E0,6.087539948E0
1.309618357E2,-1.880076591E0,-3.685664333E0,2.546920838E0,4.858561034E0
1.309718397E2,-1.459855913E0,-2.605602910E0,2.215593041E0,3.718763011E0
1.309818437E2,-1.096159100E0,-1.443000437E0,1.855203997E0,2.593375581E0
1.309918467E2,-7.736179134E-1,-4.035888577E-1,1.953324954E0,2.139356683E0
1.310018507E2,-5.826998904E-1,3.017660290E-1,3.368252909E0,3.431578289E0
1.310118547E2,-9.214831799E-2,9.336196607E-1,3.787512304E0,3.901972122E0
1.310218577E2,8.627864903E-1,1.492607045E0,2.653719063E0,3.164569668E0
1.310318617E2,1.771811885E0,1.760013081E0,9.779023059E-1,2.682024668E0
1.310418657E2,2.333260947E0,1.796955789E0,-4.056349446E-1,2.972826343E0
1.310518687E2,2.842210491E0,1.789486556E0,-1.067887593E0,3.524316462E0
1.310618727E2,3.527058608E0,1.980727930E0,-1.385809552E0,4.275966987E0
1.310718767E2,4.142777725E0,2.128306391E0,-1.468325313E0,4.883469524E0
1.310818797E2,4.455288305E0,2.381990181E0,-9.160055083E-1,5.134446143E0
1.310918837E2,4.449432319E0,2.691685619E0,-3.604616953E-1,5.212729809E0
1.311018877E2,4.169914653E0,2.648861781E0,-1.003779817E-1,4.941126662E0
1.311118917E2,3.838479852E0,2.349511821E0,-2.626861632E-2,4.500535903E0
1.311218947E2,3.416242469E0,2.144588547E0,-1.021242526E-1,4.034898017E0
1.311318987E2,2.907047342E0,2.061717714E0,-2.546292847E-1,3.573015569E0
1.311419027E2,2.367956278E0,2.135029519E0,-4.420266992E-1,3.218843828E0
1.311519057E2,2.042924178E0,2.345798839E0,-7.838824081E-1,3.207925034E0
1.311619097E2,1.749070309E0,2.470069714E0,-1.464695654E0,3.362413522E0
1.311719137E2,1.590552877E0,2.480287723E0,-2.401904920E0,3.801425113E0
1.311819167E2,1.678316222E0,2.392743210E0,-3.186697155E0,4.324003257E0
1.311919207E2,1.908913012E0,2.025812886E0,-3.492191953E0,4.465788998E0
1.312019247E2,2.080713417E0,1.251955529E0,-3.381373183E0,4.162985176E0
1.312119287E2,2.080596473E0,2.088830084E-1,-3.219823678E0,3.839241893E0
1.312219317E2,1.862665629E0,-6.847282487E-1,-3.386891786E0,3.925482389E0
1.312319357E2,1.590703151E0,-1.133986784E0,-3.897099943E0,4.359317665E0
1.312419397E2,1.525832386E0,-8.942532814E-1,-4.062640465E0,4.430902950E0
1.312519427E2,1.616959634E0,-3.072296673E-1,-3.732570696E0,4.079342169E0
1.312619467E2,1.921586852E0,2.337512165E-1,-3.009951613E0,3.578679138E0
1.312719507E2,2.170688179E0,6.241598654E-1,-2.168149903E0,3.130868364E0
1.312819537E2,2.672970728E0,1.033716976E0,-1.737209817E0,3.351304410E0
1.312919577E2,3.161871339E0,1.373023884E0,-1.817668674E0,3.896991706E0
1.313019617E2,3.604610814E0,1.436557975E0,-2.037887679E0,4.382910463E0
1.313119657E2,3.803999113E0,1.724830969E0,-2.111580723E0,4.680194897E0
1.313219687E2,3.867536713E0,2.121422464E0,-1.751191971E0,4.746045387E0
1.313319727E2,4.131620945E0,2.278847051E0,-9.954653683E-1,4.822280251E0
1.313419767E2,4.671471562E0,1.993743247E0,7.737971306E-2,5.079728961E0
1.313519797E2,5.362941066E0,1.501869035E0,1.156780693E0,5.688135815E0
1.313619837E2,5.900045246E0,7.066003436E-1,1.907848234E0,6.240969703E0
1.313719877E2,6.282155526E0,-5.271732688E-1,2.396092495E0,6.744230791E0
1.313819907E2,6.797498124E0,-1.708069341E0,2.545837057E0,7.456860461E0
1.313919947E2,7.647406121E0,-2.189789279E0,2.281271599E0,8.275397125E0
1.314019987E2,8.494176503E0,-2.218382163E0,1.746929059E0,8.951201876E0
1.314120017E2,8.991151242E0,-2.642287171E0,8.622894770E-1,9.410952412E0
1.314220057E2,8.773397423E0,-3.353291053E0,-2.849419816E-1,9.396715126E0
1.314320097E2,8.015324040E0,-3.525959916E0,-1.423180715E0,8.871485566E0
1.314420137E2,6.845471020E0,-3.073064412E0,-2.795787107E0,8.007535446E0
1.314520167E2,5.169445006E0,-2.430642523E0,-1.115070457E1,1.252874284E1
1.314620207E2,3.716489976E0,-2.083265873E0,-2.123998981E1,2.166308984E1
1.314720247E2,4.142337137E0,-1.615134864E0,-6.685442083E0,8.028869997E0
1.314820277E2,3.984432494E0,-2.001721188E0,-3.187307020E-1,4.470366794E0
1.314920317E2,3.611375750E0,-3.009542016E0,4.561467017E-1,4.723076091E0
1.315020357E2,3.071443857E0,-4.088334593E0,1.019205356E0,5.214118014E0
1.315120387E2,2.793647319E0,-4.896374772E0,1.492939167E0,5.831622296E0
1.315220427E2,2.548056075E0,-5.656627997E0,1.803133957E0,6.460752443E0
1.315320467E2,2.020990103E0,-6.680267882E0,2.125549428E0,7.295775513E0
1.315420507E2,1.046835789E0,-7.683552439E0,2.525818237E0,8.155525797E0
1.315520537E2,-3.138902307E-1,-8.636879556E0,2.883852607E0,9.111027461E0
1.315620577E2,-1.375627356E0,-9.118269126E0,2.752557473E0,9.623500149E0
1.315720617E2,-2.003340282E0,-8.582809768E0,1.923854402E0,9.021042709E0
1.315820647E2,-2.023364072E0,-6.981166769E0,6.022725677E-1,7.293382197E0
1.315920687E2,-2.112122467E0,-5.249841882E0,-6.567428899E-1,5.696772097E0
1.316020727E2,-2.570193341E0,-3.868621371E0,-1.068340094E0,4.765865680E0
1.316120757E2,-3.064997594E0,-2.852774656E0,-2.156090240E-1,4.192734279E0
1.316220797E2,-3.392079143E0,-1.880044724E0,9.912866557E-1,4.002926218E0
1.316320837E2,-3.789854699E0,-1.050261088E0,2.313006485E0,4.562460519E0
1.316420877E2,-4.009869052E0,-2.854715931E-1,3.192095597E0,5.133226874E0
1.316520907E2,-4.219881157E0,5.077400476E-1,3.673393950E0,5.617741544E0
1.316620947E2,-4.278359746E0,1.211450112E0,3.814330559E0,5.858420530E0
1.316720987E2,-4.289378824E0,1.844050434E0,3.796378437E0,6.017622615E0
1.316821017E2,-4.332269320E0,2.257772516E0,3.742973478E0,6.154343560E0
1.316921057E2,-4.266991589E0,2.534530588E0,3.625430410E0,6.146121393E0
1.317021097E2,-4.203139409E0,2.614903491E0,3.514635029E0,6.070976902E0
1.317121127E2,-4.140054969E0,2.568918064E0,3.536621729E0,6.020555491E0
1.317221167E2,-4.044180513E0,2.318613380E0,3.838691229E0,6.038784180E0
1.317321207E2,-3.960829623E0,1.923866681E0,4.281298556E0,6.141575664E0
1.317421247E2,-3.989540037E0,1.524441626E0,4.923884168E0,6.518050880E0
1.317521277E2,-4.612424040E0,9.634036231E-1,5.504925495E0,7.246158070E0
1.317621317E2,-5.944882280E0,3.407763129E-1,5.950389773E0,8.418128787E0
1.317721357E2,-7.421544553E0,-8.378943086E-2,6.401185541E0,9.801097926E0
1.317821387E2,-8.623942591E0,-2.417718422E-1,6.671808715E0,1.090613914E1
1.317921427E2,-9.408914920E0,-1.692102349E-1,6.828966084E0,1.162717033E1
1.318021467E2,-1.018109237E1,3.143977690E-1,6.378912327E0,1.201848619E1
1.318121497E2,-1.081017793E1,7.352452683E-1,5.266893532E0,1.204743541E1
1.318221537E2,-1.125866756E1,8.738043988E-1,4.138168073E0,1.202686843E1
1.318321577E2,-1.141757734E1,9.513934422E-1,3.320056064E0,1.192849504E1
1.318421617E2,-1.119472592E1,1.053319767E0,2.677454081E0,1.155855230E1
1.318521647E2,-1.070654422E1,1.147147112E0,1.980853060E0,1.094850741E1
1.318621687E2,-1.013828608E1,1.121650913E0,1.050856846E0,1.025413309E1
1.318721727E2,-9.426724370E0,8.628695208E-1,-2.462005234E-1,9.469334235E0
1.318821757E2,-8.325127652E0,1.405998087E-1,-2.082095261E0,8.582694181E0
1.318921797E2,-6.910851077E0,-1.381799970E0,-8.131650302E0,1.076071421E1
1.319021838E2,-4.835291249E0,-5.399107264E0,-3.112322735E1,3.195599602E1
1.319121868E2,5.518749483E0,-7.609692750E0,-2.197833410E1,2.390420861E1
1.319221908E2,1.481892373E1,-4.298350207E0,1.131351795E1,1.913300822E1
1.319321947E2,1.837719302E1,-2.523116823E0,8.794266136E0,2.052867406E1
1.319421978E2,3.001886373E1,-2.283332450E0,7.178533101E-1,3.011413456E1
1.319522018E2,3.468187087E1,-3.331795519E0,-6.294165123E-1,3.484722648E1
1.319622057E2,3.030864472E1,-3.693349328E0,-2.744445630E0,3.065594161E1
1.319722098E2,2.222378852E1,6.046243179E-1,-4.171949776E0,2.262006878E1
1.319822128E2,1.140484678E1,6.133107076E0,-8.203016739E0,1.532889481E1
1.319922168E2,4.823598572E0,7.013144022E0,-8.857331280E0,1.228428303E1
1.320022208E2,8.583390981E-1,5.507723388E0,-5.869782397E0,8.094819844E0
1.320122238E2,-2.441479168E0,2.050831953E0,-3.446972219E0,4.695567027E0
1.320222278E2,-4.887718554E0,-3.687088714E0,-2.124660067E0,6.480632396E0
1.320322317E2,-8.031973987E0,-9.389815575E0,-5.513502191E0,1.353070394E1
1.320422347E2,-1.042663333E1,-1.426951818E1,-1.292688286E1,2.189607573E1
1.320522388E2,-4.946738595E0,-1.457208937E1,-7.137240649E0,1.696337866E1
1.320622427E2,1.125151641E0,-1.317765942E1,1.511919229E0,1.331174570E1
1.320722468E2,3.537041559E0,-1.113234080E1,4.620605464E0,1.256143581E1
1.320822498E2,1.761944416E0,-6.697967988E0,6.308847481E0,9.368499337E0
1.320922538E2,-9.509157246E-1,-3.324284186E0,6.652069684E0,7.497008547E0
1.321022577E2,-2.459724235E0,-6.029274559E-1,7.523570280E0,7.938379847E0
1.321122608E2,-4.123926010E0,2.389934208E0,1.193721238E1,1.285362169E1
1.321222648E2,-6.086639838E0,4.279740273E0,1.155949979E1,1.374719596E1
1.321322687E2,-6.225403621E0,4.591457094E0,7.505493028E0,1.077819809E1
1.321422717E2,-6.260983928E0,4.525712755E0,4.987766168E0,9.195640654E0
1.321522758E2,-6.853207471E0,4.568091035E0,4.345254232E0,9.312096578E0
1.321622798E2,-7.469191759E0,4.571746130E0,4.252303383E0,9.735079469E0
1.321722837E2,-7.777372184E0,4.031572162E0,4.041593120E0,9.647567939E0
1.321822868E2,-6.895953541E0,2.717992827E0,3.555898830E0,8.221075157E0
1.321922908E2,-5.356137246E0,6.838763094E-1,3.029510257E0,6.191431612E0
1.322022947E2,-4.416681479E0,-1.738835050E0,2.962378959E0,5.595204350E0
1.322122977E2,-3.601377888E0,-4.062512704E0,2.943179042E0,6.175454237E0
1.322223018E2,-2.781754375E0,-5.505130733E0,3.237458296E0,6.966043210E0
1.322323058E2,-2.428175583E0,-5.583207434E0,3.823146991E0,7.189206828E0
1.322423087E2,-2.322417286E0,-4.266373538E0,4.317330853E0,6.498839198E0
1.322523128E2,-2.294029638E0,-2.618588991E0,3.908380684E0,5.234025206E0
1.322623168E2,-2.271927748E0,-1.190245770E0,3.670522968E0,4.477843179E0
1.322723207E2,-2.362502873E0,-1.036079836E-1,3.731936274E0,4.418088137E0
1.322823237E2,-1.888873435E0,6.848831999E-1,3.502785062E0,4.038119740E0
1.322923278E2,-1.542537004E0,1.144741568E0,3.328686554E0,3.843176791E0
1.323023318E2,-9.316342387E-1,1.518699076E0,2.385030148E0,2.977038469E0
1.323123347E2,5.796637237E-2,1.920936057E0,1.152326503E0,2.240806061E0
1.323223388E2,9.261106664E-1,2.168457466E0,3.413657123E-1,2.382523725E0
1.323323428E2,1.507353723E0,1.901173053E0,-1.369694187E-1,2.430089473E0
1.323423458E2,2.012545554E0,1.538922840E0,-4.072392744E-1,2.566021618E0
1.323523497E2,2.508001186E0,1.266592864E0,-6.034368946E-1,2.873754255E0
1.323623538E2,2.927180767E0,9.867345983E-1,-6.888629611E-1,3.164895668E0
1.323723577E2,3.494099023E0,8.254806697E-1,-6.756921078E-1,3.653314405E0
1.323823607E2,4.206103071E0,8.675016850E-1,-7.489315537E-1,4.359444998E0
1.323923648E2,5.011323431E0,5.686095625E-1,-1.950234993E-1,5.047248114E0
1.324023688E2,6.266186196E0,-1.380398977E-1,2.032984789E0,6.589170783E0
1.324123718E2,7.264105933E0,-4.535737807E-1,1.563403378E0,7.444272584E0
1.324223758E2,7.862212944E0,-9.173287332E-2,-1.406781029E0,7.987605408E0
1.324323798E2,8.284640946E0,4.545420796E-1,-4.088628708E0,9.249798312E0
1.324423828E2,8.027625997E0,1.251034593E0,-8.889779234E0,1.204309103E1
1.324523867E2,5.330172685E0,1.840150926E0,-2.012434106E1,2.089942582E1
1.324623908E2,3.574517534E0,2.473031913E0,-1.357270900E1,1.425171892E1
1.324723948E2,3.680393068E0,2.908423192E0,-4.725399555E0,6.658349612E0
1.324823977E2,2.473278666E0,2.100687652E0,-3.134192374E0,4.511447418E0
1.324924018E2,1.767951407E0,1.704124809E0,-2.430422668E0,3.454945424E0
1.325024058E2,1.832771593E0,1.704535868E0,-1.905488883E0,3.145692630E0
1.325124088E2,1.953124833E0,1.653229474E0,-1.230057707E0,2.839173519E0
1.325224127E2,2.013899915E0,1.562775972E0,-2.558338112E-1,2.561935313E0
1.325324168E2,1.891093038E0,1.353685387E0,1.003307362E0,2.532848726E0
1.325424198E2,1.686504809E0,1.152941703E0,2.086470440E0,2.920091084E0
1.325524237E2,1.566602682E0,1.184922464E0,2.855174353E0,3.465588810E0
1.325624278E2,1.477117625E0,1.293464913E0,3.398461379E0,3.924852571E0
1.325724318E2,1.387948902E0,1.332819598E0,3.583456172E0,4.067427734E0
1.325824348E2,1.150794459E0,1.219625105E0,3.209943053E0,3.621539409E0
1.325924387E2,7.556289545E-1,1.080395883E0,2.239529203E0,2.598792303E0
1.326024428E2,3.936439133E-1,8.604704082E-1,1.081457738E0,1.436981452E0
1.326124458E2,2.008351931E-1,4.647548264E-1,3.235428143E-1,6.008425552E-1
1.326224497E2,3.694251846E-1,-9.794086218E-3,4.077476898E-1,5.502990729E-1
1.326324538E2,1.021453757E0,-3.874762702E-1,1.121142790E0,1.565396689E0
1.326424568E2,1.785655607E0,-8.266682392E-1,1.891268454E0,2.729256802E0
1.326524608E2,2.682124836E0,-1.368791084E0,2.230298789E0,3.747214346E0
1.326624647E2,3.992104918E0,-2.024685543E0,1.865371428E0,4.849315807E0
1.326724688E2,5.655409437E0,-2.783945326E0,1.444724489E0,6.466934075E0
1.326824718E2,7.263683764E0,-3.387214260E0,1.005531935E0,8.077463509E0
1.326924757E2,8.037637015E0,-4.001234468E0,-2.915889502E-2,8.978548674E0
1.327024798E2,8.780904078E0,-4.410647737E0,-9.290874839E-1,9.870222563E0
1.327124828E2,1.012023572E1,-4.339866022E0,-5.935310973E0,1.250925755E1
1.327224868E2,1.076529470E1,-3.118996630E0,-2.098643583E1,2.379180949E1
1.327324908E2,9.574329143E0,-1.056411189E0,-1.666551069E1,1.924897477E1
1.327424938E2,7.576268311E0,2.111640072E-1,-4.481458104E0,8.804992816E0
1.327524978E2,6.489919378E0,3.917856681E-1,-2.651479579E0,7.021601918E0
1.327625017E2,5.279350441E0,2.490440243E-1,-2.146725120E0,5.704558944E0
1.327725058E2,3.957541149E0,-7.063202620E-2,-1.574231106E0,4.259732903E0
1.327825088E2,2.926658903E0,-7.870977920E-1,-9.144922489E-1,3.165620215E0
1.327925127E2,2.206322573E0,-1.995978053E0,-2.167581846E-1,2.983080924E0
1.328025168E2,1.767522952E0,-3.237020339E0,8.638617933E-2,3.689159882E0
1.328125198E2,1.550470507E0,-4.008921218E0,2.795904636E-1,4.307386557E0
1.328225238E2,1.369725469E0,-4.733523969E0,4.645629647E-1,4.949567231E0
1.328325277E2,9.979349399E-1,-5.623360848E0,6.729841161E-1,5.750736387E0
1.328425308E2,4.299674016E-1,-6.500613350E0,8.522919808E-1,6.570330853E0
1.328525348E2,-3.493807831E-1,-7.191357799E0,1.073186851E0,7.279383487E0
1.328625387E2,-1.258960494E0,-7.372306319E0,9.722387660E-1,7.541957983E0
1.328725428E2,-1.839554217E0,-6.876932548E0,4.732677877E-1,7.134433642E0
1.328825458E2,-1.861014376E0,-5.871601465E0,1.891118181E-1,6.162373046E0
1.328925498E2,-1.683568922E0,-4.797881933E0,3.835481107E-1,5.099135663E0
1.329025537E2,-1.970989392E0,-3.959895823E0,9.359392512E-1,4.521233946E0
1.329125568E2,-2.586715819E0,-3.458099470E0,1.601727784E0,4.605983344E0
1.329225608E2,-3.282580090E0,-3.009622123E0,2.311262845E0,5.017478780E0
1.329325647E2,-4.013086774E0,-2.508114622E0,3.131930087E0,5.674900042E0
1.329425677E2,-4.442652472E0,-2.004265897E0,3.815039241E0,6.189407660E0
1.329525718E2,-4.764119525E0,-1.356259916E0,4.322979848E0,6.574528924E0
1.329625758E2,-4.856553479E0,-6.588204056E-1,4.567481171E0,6.699405964E0
1.329725797E2,-4.834795405E0,-9.247605443E-2,4.784587119E0,6.802651860E0
1.329825828E2,-4.648682624E0,5.962867731E-1,4.815787861E0,6.719942022E0
1.329925868E2,-4.234181108E0,1.389448712E0,3.855334743E0,5.892576971E0
1.330025907E2,-3.601682528E0,2.153510229E0,1.640149838E0,4.505531581E0
1.330125937E2,-3.199273639E0,2.505624293E0,1.029973881E-1,4.064986270E0
1.330225978E2,-3.385213342E0,2.346439109E0,3.873053853E-1,4.137082466E0
1.330326018E2,-3.645183474E0,2.174047405E0,1.659789319E0,4.557273885E0
1.330426047E2,-3.844479387E0,1.983212997E0,2.963915023E0,5.243848569E0
1.330526088E2,-4.473711128E0,1.592682726E0,4.111801808E0,6.281531949E0
1.330626128E2,-5.495534867E0,1.121319376E0,4.898340021E0,7.446609670E0
1.330726167E2,-6.545765550E0,8.135213596E-1,5.268524905E0,8.441932143E0
